id,title,description,genres,imdb_rating,views,ismovie,media_type_name,lang_id,language_name,enhanced_text
165,Yeh Jawaani Hai Deewani,"Yeh Jawaani Hai Deewani (transl. This youth is crazy), also abbreviated as YJHD, is a 2013 Indian Hindi-language coming-of-age romantic comedy-drama film directed by Ayan Mukerji","Comedy, Drama, Love Story",7.0,136522,1,Movie,2,हिन्दी,"Yeh Jawaani Hai Deewani Yeh Jawaani Hai Deewani Yeh Jawaani Hai Deewani  transl. This youth is crazy , also abbreviated as YJHD, is a 2013 Indian Hindi-language coming-of-age romantic comedy-drama film directed by Ayan Mukerji Yeh Jawaani Hai Deewani  transl. This youth is crazy , also abbreviated as YJHD, is a 2013 Indian Hindi-language coming-of-age romantic comedy-drama film directed by Ayan Mukerji elements of romance elements of comedy elements of drama Comedy Drama Love Story film with comedy, drama, love story elements good quality rated content niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
167,Baaghi 2,Baaghi 2 (transl. Rebel 2) is a 2018 Indian Hindi-language romantic martial-arts action thriller film directed by Ahmed Khan.,"Action, Love Story, Thriller",5.0,467161,1,Movie,2,हिन्दी,"Baaghi 2 Baaghi 2 Baaghi 2  transl. Rebel 2  is a 2018 Indian Hindi-language romantic martial-arts action thriller film directed by Ahmed Khan. Baaghi 2  transl. Rebel 2  is a 2018 Indian Hindi-language romantic martial-arts action thriller film directed by Ahmed Khan. intense action packed sequences elements of romance elements of thriller Action Love Story Thriller film with action, love story, thriller elements low rated content niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
175,THE LOST CITY OF Z,"The Lost City of Z is a 2016 American biographical adventure drama film written and directed by James Gray, based on the 2009 book of the same name by David Grann","Drama, Adventure",7.0,366264,1,Movie,2,हिन्दी,"THE LOST CITY OF Z THE LOST CITY OF Z The Lost City of Z is a 2016 American biographical adventure drama film written and directed by James Gray, based on the 2009 book of the same name by David Grann The Lost City of Z is a 2016 American biographical adventure drama film written and directed by James Gray, based on the 2009 book of the same name by David Grann elements of drama elements of adventure Drama Adventure film with drama, adventure elements good quality rated content niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
176,PK,PK (transl. Tipsy) is a 2014 Indian Hindi-language satirical comedy drama film[a] edited and directed by Rajkumar Hirani,"Comedy, Drama",8.0,267462,1,Movie,2,हिन्दी,"PK PK PK  transl. Tipsy  is a 2014 Indian Hindi-language satirical comedy drama film a  edited and directed by Rajkumar Hirani PK  transl. Tipsy  is a 2014 Indian Hindi-language satirical comedy drama film a  edited and directed by Rajkumar Hirani elements of comedy elements of drama Comedy Drama film with comedy, drama elements excellent highly rated content niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
177,Haseena Parkar,Haseena Parkar,"Mystery, Thriller",4.0,256566,1,Movie,2,हिन्दी,"Haseena Parkar Haseena Parkar Haseena Parkar Haseena Parkar Mystery Thriller film with mystery, thriller elements low rated content niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
181,World Famous Lover,World Famous Lover is a 2020 Indian Telugu-language romantic drama film written and directed by Kranthi Madhav.,"Drama, Love Story",5.0,256521,1,Movie,2,हिन्दी,"World Famous Lover World Famous Lover World Famous Lover is a 2020 Indian Telugu-language romantic drama film written and directed by Kranthi Madhav. World Famous Lover is a 2020 Indian Telugu-language romantic drama film written and directed by Kranthi Madhav. romantic emotional storyline elements of drama Drama Love Story film with drama, love story elements low rated content niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content romantic emotional story"
186,Tere Naam,Tere Naam (transl. In your name) is a 2003 Indian Hindi-language romantic tragedy film directed by Satish Kaushik.,"Drama, Love Story",7.0,457061,1,Movie,2,हिन्दी,"Tere Naam Tere Naam Tere Naam  transl. In your name  is a 2003 Indian Hindi-language romantic tragedy film directed by Satish Kaushik. Tere Naam  transl. In your name  is a 2003 Indian Hindi-language romantic tragedy film directed by Satish Kaushik. elements of romance Drama Love Story film with drama, love story elements good quality rated content niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
188,Journey to the West,"Journey to the West is regarded as one of the greatest Classic Chinese Novels,","Action, Comedy, Drama",7.0,7836604,1,Movie,2,हिन्दी,"Journey to the West Journey to the West Journey to the West is regarded as one of the greatest Classic Chinese Novels, Journey to the West is regarded as one of the greatest Classic Chinese Novels, elements of adventure Action Comedy Drama film with action, comedy, drama elements good quality rated content moderately popular content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
194,Golmaal 3,Golmaal 3 is a Indian Hindi-language action comedy film,"Action, Comedy",5.0,362768,1,Movie,2,हिन्दी,"Golmaal 3 Golmaal 3 Golmaal 3 is a Indian Hindi-language action comedy film Golmaal 3 is a Indian Hindi-language action comedy film elements of action elements of comedy Action Comedy film with action, comedy elements low rated content niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
195,Dear Comrade,Dear Comrade is a Indian Telugu-language romantic action drama film,"Action, Drama, Love Story",7.0,256578,1,Movie,2,हिन्दी,"Dear Comrade Dear Comrade Dear Comrade is a Indian Telugu-language romantic action drama film Dear Comrade is a Indian Telugu-language romantic action drama film elements of romance elements of action elements of drama Action Drama Love Story film with action, drama, love story elements good quality rated content niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
197,VIP,The Unemployed Graduate,"Comedy, Drama",8.0,235670,1,Movie,2,हिन्दी,"VIP VIP The Unemployed Graduate The Unemployed Graduate Comedy Drama film with comedy, drama elements excellent highly rated content niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
200,महाभारत (Mahabharat),Indian Hindi computer animated historical drama film,Drama,5.0,265638,1,Movie,2,हिन्दी,मह भ रत  Mahabharat  मह भ रत  Mahabharat  Indian Hindi computer animated historical drama film Indian Hindi computer animated historical drama film elements of drama Drama film with drama elements low rated content niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content
202,Phir Hera Pheri,"The movie story deals with Raju a tenant of Baburao Ganpatrao Apte aka Babu Bhaiyya and has not paid his rent for a long time. Raju does not believe in hard work and wants to earn easy money. He cons everybody, even his mother, who thinks that her son works in Calcutta. Baburao, a bespectacled long-sighted man, runs the ""Star Garage"". He has a familial debt with many money-lenders and has hard time with them. Shyam aka Ghanshyam has come to Mumbai from Gurgaon seeking a job in his late father's bank. Apparently his father died in a fire that broke out in the bank and he claims that the bank owes him the job. He badly needs the money for his friend Khadak Singh's sister's marriage. A young woman, Anuradha Panniker , is also in the running for the job, her father having died two minutes before Shyam's. Shyam meets Raju and a misunderstanding causes Shyam to think that Raju is a pickpocket. A fight ensues between the two, and Raju escapes, leaving his wallet with Shyam. After Raju leaves, Shyam discovers that he had his own wallet on him all the time. Unfortunately, this realisation comes just as Raju returns with two policemen, insisting that Shyam has robbed him.","Comedy, Drama",7.0,320608993,1,Movie,2,हिन्दी,"Phir Hera Pheri Phir Hera Pheri The movie story deals with Raju a tenant of Baburao Ganpatrao Apte aka Babu Bhaiyya and has not paid his rent for a long time. Raju does not believe in hard work and wants to earn easy money. He cons everybody, even his mother, who thinks that her son works in Calcutta. Baburao, a bespectacled long-sighted man, runs the  Star Garage . He has a familial debt with many money-lenders and has hard time with them. Shyam aka Ghanshyam has come to Mumbai from Gurgaon seeking a job in his late father s bank. Apparently his father died in a fire that broke out in the bank and he claims that the bank owes him the job. He badly needs the money for his friend Khadak Singh s sister s marriage. A young woman, Anuradha Panniker , is also in the running for the job, her father having died two minutes before Shyam s. Shyam meets Raju and a misunderstanding causes Shyam to think that Raju is a pickpocket. A fight ensues between the two, and Raju escapes, leaving his wallet with Shyam. After Raju leaves, Shyam discovers that he had his own wallet on him all the time. Unfortunately, this realisation comes just as Raju returns with two policemen, insisting that Shyam has robbed him. The movie story deals with Raju a tenant of Baburao Ganpatrao Apte aka Babu Bhaiyya and has not paid his rent for a long time. Raju does not believe in hard work and wants to earn easy money. He cons everybody, even his mother, who thinks that her son works in Calcutta. Baburao, a bespectacled long-sighted man, runs the  Star Garage . He has a familial debt with many money-lenders and has hard time with them. Shyam aka Ghanshyam has come to Mumbai from Gurgaon seeking a job in his late father s bank. Apparently his father died in a fire that broke out in the bank and he claims that the bank owes him the job. He badly needs the money for his friend Khadak Singh s sister s marriage. A young woman, Anuradha Panniker , is also in the running for the job, her father having died two minutes before Shyam s. Shyam meets Raju and a misunderstanding causes Shyam to think that Raju is a pickpocket. A fight ensues between the two, and Raju escapes, leaving his wallet with Shyam. After Raju leaves, Shyam discovers that he had his own wallet on him all the time. Unfortunately, this realisation comes just as Raju returns with two policemen, insisting that Shyam has robbed him. family friendly content elements of action elements of friendship Comedy Drama film with comedy, drama elements good quality rated content blockbuster extremely popular content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content regional blockbuster crossover potential"
203,Makkhi,The film was produced by Sai Korrapati's Vaaraahi Chalana Chitram,"Action, War",8.0,362733,1,Movie,2,हिन्दी,"Makkhi Makkhi The film was produced by Sai Korrapati s Vaaraahi Chalana Chitram The film was produced by Sai Korrapati s Vaaraahi Chalana Chitram Action War film with action, war elements excellent highly rated content niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
205,Ek Paheli Leela,Directed by Bobby Khan and produced by Bhushan Kumar,"Drama, Love Story, Thriller",4.0,496106,1,Movie,2,हिन्दी,"Ek Paheli Leela Ek Paheli Leela Directed by Bobby Khan and produced by Bhushan Kumar Directed by Bobby Khan and produced by Bhushan Kumar Drama Love Story Thriller film with drama, love story, thriller elements low rated content niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
207,Jersey,Directed by Gowtam Tinnanuri and produced by Suryadevara Naga,"Drama, Love Story",9.0,256598,1,Movie,2,हिन्दी,"Jersey Jersey Directed by Gowtam Tinnanuri and produced by Suryadevara Naga Directed by Gowtam Tinnanuri and produced by Suryadevara Naga Drama Love Story film with drama, love story elements exceptional highly acclaimed masterpiece niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
213,Dragon Blade,Directed by Daniel Lee starring Jackie Chan.,"Action, Thriller",6.0,20541919,1,Movie,2,हिन्दी,"Dragon Blade Dragon Blade Directed by Daniel Lee starring Jackie Chan. Directed by Daniel Lee starring Jackie Chan. Action Thriller film with action, thriller elements average rated content popular well known content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content regional blockbuster crossover potential"
222,Apna Sapna Money Money,Our Dream is only Money and Money,Comedy,5.0,362628,1,Movie,2,हिन्दी,Apna Sapna Money Money Apna Sapna Money Money Our Dream is only Money and Money Our Dream is only Money and Money Comedy film with comedy elements low rated content niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content
238,Son of Sardaar,Film directed by Ashwni Dhir,"Action, Comedy",5.0,599363,1,Movie,2,हिन्दी,"Son of Sardaar Son of Sardaar Film directed by Ashwni Dhir Film directed by Ashwni Dhir Action Comedy film with action, comedy elements low rated content niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
247,Saat Uchakke,Directed and written by Sanjeev Sharma,Comedy,6.0,325653,1,Movie,2,हिन्दी,Saat Uchakke Saat Uchakke Directed and written by Sanjeev Sharma Directed and written by Sanjeev Sharma Comedy film with comedy elements average rated content niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content
260,Sinam,Directed by G. N. R. Kumaravelan.,Thriller,5.0,7336898,1,Movie,2,हिन्दी,Sinam Sinam Directed by G. N. R. Kumaravelan. Directed by G. N. R. Kumaravelan. Thriller film with thriller elements low rated content moderately popular content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content
261,Doctor G,Film directed by Anubhuti Kashyap,"Comedy, Drama",7.0,346758,1,Movie,2,हिन्दी,"Doctor G Doctor G Film directed by Anubhuti Kashyap Film directed by Anubhuti Kashyap Comedy Drama film with comedy, drama elements good quality rated content niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
270,Bhoothnath Returns,Film directed by Nitesh Tiwari,Comedy,7.0,213712,1,Movie,2,हिन्दी,Bhoothnath Returns Bhoothnath Returns Film directed by Nitesh Tiwari Film directed by Nitesh Tiwari elements of action Comedy film with comedy elements good quality rated content niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content
333,Darvinte Parinamam,"When gang leader Darvin's brother causes Amala to have a miscarriage, Amala's husband Anil fights him. Anil begins to face Darvin's wrath and he must figure out a way to defeat the gangster.","Action, Comedy",5.0,636819,1,Movie,2,हिन्दी,"Darvinte Parinamam Darvinte Parinamam When gang leader Darvin s brother causes Amala to have a miscarriage, Amala s husband Anil fights him. Anil begins to face Darvin s wrath and he must figure out a way to defeat the gangster. When gang leader Darvin s brother causes Amala to have a miscarriage, Amala s husband Anil fights him. Anil begins to face Darvin s wrath and he must figure out a way to defeat the gangster. elements of action Action Comedy film with action, comedy elements low rated content niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
400,Karshanam,Directed by Sharavana,"Love Story, Fantasy",6.3,698153,1,Movie,2,हिन्दी,"Karshanam Karshanam Directed by Sharavana Directed by Sharavana Love Story Fantasy film with love story, fantasy elements average rated content niche independent content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
963,Muzaffarnagar,A shooter named Dev comes to his hometown on a break and tries to woo a woman preparing for the IPS exam. But his love and loved ones are threatened when deadly communal riots break out in his town and Dev takes on the goons to save the villagers.,"Action, Drama",8.5,2715947,1,Movie,2,हिन्दी,"Muzaffarnagar Muzaffarnagar A shooter named Dev comes to his hometown on a break and tries to woo a woman preparing for the IPS exam. But his love and loved ones are threatened when deadly communal riots break out in his town and Dev takes on the goons to save the villagers. A shooter named Dev comes to his hometown on a break and tries to woo a woman preparing for the IPS exam. But his love and loved ones are threatened when deadly communal riots break out in his town and Dev takes on the goons to save the villagers. elements of romance Action Drama film with action, drama elements exceptional highly acclaimed masterpiece moderately popular content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
964,The Legend Of Bhagat Singh,Watch out this truly inspirational movie to witness Bhagat Singh's journey.,"Action, Mystery",9.4,8991214,1,Movie,2,हिन्दी,"The Legend Of Bhagat Singh The Legend Of Bhagat Singh Watch out this truly inspirational movie to witness Bhagat Singh s journey. Watch out this truly inspirational movie to witness Bhagat Singh s journey. elements of adventure Action Mystery film with action, mystery elements exceptional highly acclaimed masterpiece moderately popular content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
966,Netaji Subhas Chandra Bose,The Forgotten Hero,"Action, Thriller",9.8,37000090,1,Movie,2,हिन्दी,"Netaji Subhas Chandra Bose Netaji Subhas Chandra Bose The Forgotten Hero The Forgotten Hero Action Thriller film with action, thriller elements exceptional highly acclaimed masterpiece popular well known content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content regional blockbuster crossover potential"
967,Gangaajal,"Gangaajal: The Holy Weapon is a 2003 Indian Hindi-language action crime drama film written, directed, co-produced and edited by Prakash Jha.","Action, Drama",8.5,16000198,1,Movie,2,हिन्दी,"Gangaajal Gangaajal Gangaajal: The Holy Weapon is a 2003 Indian Hindi-language action crime drama film written, directed, co-produced and edited by Prakash Jha. Gangaajal: The Holy Weapon is a 2003 Indian Hindi-language action crime drama film written, directed, co-produced and edited by Prakash Jha. elements of action elements of drama elements of thriller Action Drama film with action, drama elements exceptional highly acclaimed masterpiece popular well known content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content regional blockbuster crossover potential"
968,Zameen,"Ajay Devgan, Abhishek Bachchan, Bipasha Basu, Mukesh Tiwari, Pankaj Dheer, Mohan Joshi, Amrita Arora & Eijaz Khan. Directed by Rohit Shetty","Action, Drama, War",8.2,33000211,1,Movie,2,हिन्दी,"Zameen Zameen Ajay Devgan, Abhishek Bachchan, Bipasha Basu, Mukesh Tiwari, Pankaj Dheer, Mohan Joshi, Amrita Arora   Eijaz Khan. Directed by Rohit Shetty Ajay Devgan, Abhishek Bachchan, Bipasha Basu, Mukesh Tiwari, Pankaj Dheer, Mohan Joshi, Amrita Arora   Eijaz Khan. Directed by Rohit Shetty elements of action Action Drama War film with action, drama, war elements excellent highly rated content popular well known content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content regional blockbuster crossover potential"
977,Rakht Charitra 1,Enjoy the Bollywood Super hit action Hindi movie 'Rakht Charitra 1',"Action, Crime",7.9,8301336,1,Movie,2,हिन्दी,"Rakht Charitra 1 Rakht Charitra 1 Enjoy the Bollywood Super hit action Hindi movie  Rakht Charitra 1  Enjoy the Bollywood Super hit action Hindi movie  Rakht Charitra 1  elements of action Action Crime film with action, crime elements very good well received content moderately popular content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
978,Rakht Charitra 2,"Star Cast: Vivek Oberoi, Radhika Apte, Suriya,Shatrughan Sinha","Action, Crime",8.3,14256740,1,Movie,2,हिन्दी,"Rakht Charitra 2 Rakht Charitra 2 Star Cast: Vivek Oberoi, Radhika Apte, Suriya,Shatrughan Sinha Star Cast: Vivek Oberoi, Radhika Apte, Suriya,Shatrughan Sinha Action Crime film with action, crime elements excellent highly rated content popular well known content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content regional blockbuster crossover potential"
983,Singh Saab The Great,"Singh Saab is a responsible tax collector who believes in honesty, but Bhoodev, a conniving man, plots against him. Singh adopts a unique way to teach Bhoodev a lesson.","Action, Drama, Thriller",9.2,59560338,1,Movie,2,हिन्दी,"Singh Saab The Great Singh Saab The Great Singh Saab is a responsible tax collector who believes in honesty, but Bhoodev, a conniving man, plots against him. Singh adopts a unique way to teach Bhoodev a lesson. Singh Saab is a responsible tax collector who believes in honesty, but Bhoodev, a conniving man, plots against him. Singh adopts a unique way to teach Bhoodev a lesson. elements of family Action Drama Thriller film with action, drama, thriller elements exceptional highly acclaimed masterpiece very popular mainstream hit feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content regional blockbuster crossover potential"
984,Madam Geeta Rani,The film is about a headmaster converting a poorly run school into one of the best in the state.,"Drama, Mystery",9.2,319000082,1,Movie,2,हिन्दी,"Madam Geeta Rani Madam Geeta Rani The film is about a headmaster converting a poorly run school into one of the best in the state. The film is about a headmaster converting a poorly run school into one of the best in the state. Drama Mystery film with drama, mystery elements exceptional highly acclaimed masterpiece blockbuster extremely popular content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content regional blockbuster crossover potential"
1018,S/O Krishnamurthy,Presenting Latest Super Hit Film And National Award Winning Movie S/O Krishnamurthy (Sathamanam Bhavathi).,"Drama, Love Story",9.1,111237066,1,Movie,2,हिन्दी,"S O Krishnamurthy S O Krishnamurthy Presenting Latest Super Hit Film And National Award Winning Movie S O Krishnamurthy  Sathamanam Bhavathi . Presenting Latest Super Hit Film And National Award Winning Movie S O Krishnamurthy  Sathamanam Bhavathi . elements of action Drama Love Story film with drama, love story elements exceptional highly acclaimed masterpiece blockbuster extremely popular content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content regional blockbuster crossover potential"
1020,Srinivasa Kalyanam,Srinivas is a traditional guy who believes that marriage is the greatest festival. He meets Sri & both eventually fall in love with each other. Sri's father RK believes that marriage is not worth wasting a lot of time. The moral conflict arises as R.K. & Srinivas have contradictory views about the marriage. How Srinivas changes the views of R.K & blissfully marriage occurs is the rest of the story.,"Drama, Thriller",8.4,240000123,1,Movie,2,हिन्दी,"Srinivasa Kalyanam Srinivasa Kalyanam Srinivas is a traditional guy who believes that marriage is the greatest festival. He meets Sri   both eventually fall in love with each other. Sri s father RK believes that marriage is not worth wasting a lot of time. The moral conflict arises as R.K.   Srinivas have contradictory views about the marriage. How Srinivas changes the views of R.K   blissfully marriage occurs is the rest of the story. Srinivas is a traditional guy who believes that marriage is the greatest festival. He meets Sri   both eventually fall in love with each other. Sri s father RK believes that marriage is not worth wasting a lot of time. The moral conflict arises as R.K.   Srinivas have contradictory views about the marriage. How Srinivas changes the views of R.K   blissfully marriage occurs is the rest of the story. elements of romance elements of drama elements of family Drama Thriller film with drama, thriller elements excellent highly rated content blockbuster extremely popular content feature length movie film cinema movie entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content regional blockbuster crossover potential"
