id,title,description,genres,imdb_rating,views,ismovie,media_type_name,lang_id,language_name,enhanced_text
4100,"Non, ou a Vã Glória de Mandar","No, or the Vain Glory of Command : Não, ou a Vã Glória do Comando (português: Não, ou a Vã Glória do Comando) é um filme português de 1990 dirigido por Manoel de Oliveira. O filme, estrelado por Luís Miguel Cintra e Miguel Guilherme, retrata uma série de derrotas de toda a história militar de Portugal","Drama, War",7.2,3270,1,Movie,67,Português,"Non, ou a Vã Glória de Mandar Non, ou a Vã Glória de Mandar No, or the Vain Glory of Command : Não, ou a Vã Glória do Comando  português: Não, ou a Vã Glória do Comando  é um filme português de 1990 dirigido por Manoel de Oliveira. O filme, estrelado por Luís Miguel Cintra e Miguel Guilherme, retrata uma série de derrotas de toda a história militar de Portugal No, or the Vain Glory of Command : Não, ou a Vã Glória do Comando  português: Não, ou a Vã Glória do Comando  é um filme português de 1990 dirigido por Manoel de Oliveira. O filme, estrelado por Luís Miguel Cintra e Miguel Guilherme, retrata uma série de derrotas de toda a história militar de Portugal Drama War film with drama, war elements good quality rated content niche independent content feature length movie film cinema movie entertainment content Português language content language 67 entertainment"
4102,Sefarad,"No Portugal do século XIX, onde os judeus foram banidos durante séculos, um oficial convertido embarca numa missão heróica para reavivar a comunidade judaica.",Drama,7.1,16736,1,Movie,67,Português,"Sefarad Sefarad No Portugal do século XIX, onde os judeus foram banidos durante séculos, um oficial convertido embarca numa missão heróica para reavivar a comunidade judaica. No Portugal do século XIX, onde os judeus foram banidos durante séculos, um oficial convertido embarca numa missão heróica para reavivar a comunidade judaica. Drama film with drama elements good quality rated content niche independent content feature length movie film cinema movie entertainment content Português language content language 67 entertainment"
4104,Capitães de Abril,"April Captains : Em 1974, o exército liderado por dois jovens capitães dá um golpe contra a ditadura portuguesa que governou o país durante 40 anos.","Drama, War",7.1,4260,1,Movie,67,Português,"Capitães de Abril Capitães de Abril April Captains : Em 1974, o exército liderado por dois jovens capitães dá um golpe contra a ditadura portuguesa que governou o país durante 40 anos. April Captains : Em 1974, o exército liderado por dois jovens capitães dá um golpe contra a ditadura portuguesa que governou o país durante 40 anos. Drama War film with drama, war elements good quality rated content niche independent content feature length movie film cinema movie entertainment content Português language content language 67 entertainment"
4105,Diamantino,"Diamantino (Carloto Cotta) é uma estrela do futebol mundial, até que, de repente, perde todo o seu talento e se aposenta como um fracasso aos olhos da opinião pública. Com isso, o ex-ídolo passa a procurar um novo propósito, confrontando o neofascismo, em seguida se envolvendo com a crise dos refugiados, chegando na questão da modificação genética até a busca pela origem do genial.","Sci-fi, Fantasy, Popular",6.3,3697,1,Movie,67,Português,"Diamantino Diamantino Diamantino  Carloto Cotta  é uma estrela do futebol mundial, até que, de repente, perde todo o seu talento e se aposenta como um fracasso aos olhos da opinião pública. Com isso, o ex-ídolo passa a procurar um novo propósito, confrontando o neofascismo, em seguida se envolvendo com a crise dos refugiados, chegando na questão da modificação genética até a busca pela origem do genial. Diamantino  Carloto Cotta  é uma estrela do futebol mundial, até que, de repente, perde todo o seu talento e se aposenta como um fracasso aos olhos da opinião pública. Com isso, o ex-ídolo passa a procurar um novo propósito, confrontando o neofascismo, em seguida se envolvendo com a crise dos refugiados, chegando na questão da modificação genética até a busca pela origem do genial. elements of adventure Sci-fi Fantasy Popular film with sci-fi, fantasy, popular elements average rated content niche independent content feature length movie film cinema movie entertainment content Português language content language 67 entertainment"
4106,Viriato,"Há milhares de anos existiu um guerreiro que lutou e deu a vida por um território que mais tarde se tornou a Lusitânia. Contra os avanços do Império Romano, que possuía uma imensa armada, optou por dedicar a sua vida à proteção do seu povo e das suas terras. Chamava-se... Viriato.",Drama,3.8,2424,1,Movie,67,Português,"Viriato Viriato Há milhares de anos existiu um guerreiro que lutou e deu a vida por um território que mais tarde se tornou a Lusitânia. Contra os avanços do Império Romano, que possuía uma imensa armada, optou por dedicar a sua vida à proteção do seu povo e das suas terras. Chamava-se... Viriato. Há milhares de anos existiu um guerreiro que lutou e deu a vida por um território que mais tarde se tornou a Lusitânia. Contra os avanços do Império Romano, que possuía uma imensa armada, optou por dedicar a sua vida à proteção do seu povo e das suas terras. Chamava-se... Viriato. Drama film with drama elements low rated content niche independent content feature length movie film cinema movie entertainment content Português language content language 67 entertainment"
4107,Belarmino,"O ex-campeão de boxe Belarmino responde um psicológico encarando a câmera em close. Em seguida, a câmera o acompanha em seu dia a dia, em casa com a família, cobiçando as mulheres e trabalhando como porteiro de uma boate, além dos treinos e sessões de boxe.","Drama, Documentary",7.6,18754,1,Movie,67,Português,"Belarmino Belarmino O ex-campeão de boxe Belarmino responde um psicológico encarando a câmera em close. Em seguida, a câmera o acompanha em seu dia a dia, em casa com a família, cobiçando as mulheres e trabalhando como porteiro de uma boate, além dos treinos e sessões de boxe. O ex-campeão de boxe Belarmino responde um psicológico encarando a câmera em close. Em seguida, a câmera o acompanha em seu dia a dia, em casa com a família, cobiçando as mulheres e trabalhando como porteiro de uma boate, além dos treinos e sessões de boxe. Drama Documentary film with drama, documentary elements very good well received content niche independent content feature length movie film cinema movie entertainment content Português language content language 67 entertainment"
4108,Fatima,"Com base em acontecimentos históricos, três jovens pastores em Fátima, Portugal, relatam a visão da Virgem Maria, inspirando os fiéis","Drama, War",6.6,146975,1,Movie,67,Português,"Fatima Fatima Com base em acontecimentos históricos, três jovens pastores em Fátima, Portugal, relatam a visão da Virgem Maria, inspirando os fiéis Com base em acontecimentos históricos, três jovens pastores em Fátima, Portugal, relatam a visão da Virgem Maria, inspirando os fiéis Drama War film with drama, war elements decent watchable content niche independent content feature length movie film cinema movie entertainment content Português language content language 67 entertainment"
4109,Jogo de Xadrez,"Chess Game : Mina acabou atrás das grades após um crime de corrupção. Mas o mentor, o senador Franco, usa sua influência para mantê-la presa e abafar o caso.","Action, Thriller",4.1,1424473,1,Movie,67,Português,"Jogo de Xadrez Jogo de Xadrez Chess Game : Mina acabou atrás das grades após um crime de corrupção. Mas o mentor, o senador Franco, usa sua influência para mantê-la presa e abafar o caso. Chess Game : Mina acabou atrás das grades após um crime de corrupção. Mas o mentor, o senador Franco, usa sua influência para mantê-la presa e abafar o caso. elements of thriller Action Thriller film with action, thriller elements low rated content moderately popular content feature length movie film cinema movie entertainment content Português language content language 67 entertainment"
4111,1492 Conquest of paradise,"Colombo obtém a aprovação da Rainha Isabel para descobrir uma nova rota marítima para a Índia. Depois de semanas navegando, a tripulação tem um vislumbre do Novo Mundo e se alegra quando os nativos lhes mostram pepitas de ouro.","Drama, Adventure",6.4,26876,1,Movie,67,Português,"1492 Conquest of paradise 1492 Conquest of paradise Colombo obtém a aprovação da Rainha Isabel para descobrir uma nova rota marítima para a Índia. Depois de semanas navegando, a tripulação tem um vislumbre do Novo Mundo e se alegra quando os nativos lhes mostram pepitas de ouro. Colombo obtém a aprovação da Rainha Isabel para descobrir uma nova rota marítima para a Índia. Depois de semanas navegando, a tripulação tem um vislumbre do Novo Mundo e se alegra quando os nativos lhes mostram pepitas de ouro. Drama Adventure film with drama, adventure elements average rated content niche independent content feature length movie film cinema movie entertainment content Português language content language 67 entertainment"
4112,Alice,"Alice is a Portuguese film directed by Marco Martins, released in 2005. Alice stars Nuno Lopes as Mário, the father, and Beatriz Batarda as Luísa, his wife, as well as Miguel Guilherme, Ana Bustorff, Gonçalo Waddington, Carla Maciel, Laura Soveral and José Wallenstein. Alice was produced by Paulo Branco","Drama, Thriller",7.4,51088,1,Movie,67,Português,"Alice Alice Alice is a Portuguese film directed by Marco Martins, released in 2005. Alice stars Nuno Lopes as Mário, the father, and Beatriz Batarda as Luísa, his wife, as well as Miguel Guilherme, Ana Bustorff, Gonçalo Waddington, Carla Maciel, Laura Soveral and José Wallenstein. Alice was produced by Paulo Branco Alice is a Portuguese film directed by Marco Martins, released in 2005. Alice stars Nuno Lopes as Mário, the father, and Beatriz Batarda as Luísa, his wife, as well as Miguel Guilherme, Ana Bustorff, Gonçalo Waddington, Carla Maciel, Laura Soveral and José Wallenstein. Alice was produced by Paulo Branco elements of family Drama Thriller film with drama, thriller elements good quality rated content niche independent content feature length movie film cinema movie entertainment content Português language content language 67 entertainment"
4113,O Sangue,Um adolescente e seu irmão são abandonados pelo pai e deixados sozinhos desde muito cedo.,"Mystery, Documentary",7.3,4326,1,Movie,67,Português,"O Sangue O Sangue Um adolescente e seu irmão são abandonados pelo pai e deixados sozinhos desde muito cedo. Um adolescente e seu irmão são abandonados pelo pai e deixados sozinhos desde muito cedo. elements of coming_of_age Mystery Documentary film with mystery, documentary elements good quality rated content niche independent content feature length movie film cinema movie entertainment content Português language content language 67 entertainment"
4114,Ein Sommer in Portugal,"A summer in Portugal : O arquiteto de hotéis viciado em trabalho efetivamente se afastou de sua família. Interrompe o último projecto marroquino de passar férias com a mulher Liane em Lisboa, mas atrasa-se. O simpático decorador de interiores local João, viúvo, gosta de recebê-la. Ao descobrir que ela se sente solitária, ele a seduz com sucesso com sua personalidade e a propriedade para a qual nunca se mudou devido à morte de sua falecida esposa por câncer. Quando Ben finalmente percebe a tensão, fica claro que já tem um longo caso com Antilla, irmã de João.","Drama, Romance",5.7,24238,1,Movie,67,Português,"Ein Sommer in Portugal Ein Sommer in Portugal A summer in Portugal : O arquiteto de hotéis viciado em trabalho efetivamente se afastou de sua família. Interrompe o último projecto marroquino de passar férias com a mulher Liane em Lisboa, mas atrasa-se. O simpático decorador de interiores local João, viúvo, gosta de recebê-la. Ao descobrir que ela se sente solitária, ele a seduz com sucesso com sua personalidade e a propriedade para a qual nunca se mudou devido à morte de sua falecida esposa por câncer. Quando Ben finalmente percebe a tensão, fica claro que já tem um longo caso com Antilla, irmã de João. A summer in Portugal : O arquiteto de hotéis viciado em trabalho efetivamente se afastou de sua família. Interrompe o último projecto marroquino de passar férias com a mulher Liane em Lisboa, mas atrasa-se. O simpático decorador de interiores local João, viúvo, gosta de recebê-la. Ao descobrir que ela se sente solitária, ele a seduz com sucesso com sua personalidade e a propriedade para a qual nunca se mudou devido à morte de sua falecida esposa por câncer. Quando Ben finalmente percebe a tensão, fica claro que já tem um longo caso com Antilla, irmã de João. elements of family Drama Romance film with drama, romance elements low rated content niche independent content feature length movie film cinema movie entertainment content Português language content language 67 entertainment"
4115,A Canção de Lisboa,"A Song of Lisbon  : A Canção de Lisboa is a 1933 Portuguese musical comedy film, directed by José Cottinelli Telmo, and starring Vasco Santana, Beatriz Costa, António Silva, Alfredo Silva, Ana Maria, Artur Rodrigues",Comedy,7.7,33103,1,Movie,67,Português,"A Canção de Lisboa A Canção de Lisboa A Song of Lisbon : A Canção de Lisboa is a 1933 Portuguese musical comedy film, directed by José Cottinelli Telmo, and starring Vasco Santana, Beatriz Costa, António Silva, Alfredo Silva, Ana Maria, Artur Rodrigues A Song of Lisbon : A Canção de Lisboa is a 1933 Portuguese musical comedy film, directed by José Cottinelli Telmo, and starring Vasco Santana, Beatriz Costa, António Silva, Alfredo Silva, Ana Maria, Artur Rodrigues elements of comedy elements of family Comedy film with comedy elements very good well received content niche independent content feature length movie film cinema movie entertainment content Português language content language 67 entertainment"
