"225","5","1623"
"226","2","1624"
"227","5","1624"
"228","2","1625"
"229","5","1625"
"230","2","1626"
"231","2","1627"
"232","2","1628"
"233","1","1629"
"234","2","1630"
"235","2","1631"
"236","2","1632"
"237","2","1633"
"238","2","1634"
"239","3","1635"
"240","2","1636"
"241","5","1636"
"242","2","1637"
"243","12","1638"
"244","2","1639"
"245","2","1640"
"246","2","1641"
"247","2","1642"
"248","2","1643"
"249","12","1644"
"250","1","1645"
"251","2","1645"
"252","1","1646"
"253","2","1646"
"254","2","1647"
"255","2","1648"
"256","2","1649"
"257","2","1650"
"258","2","1651"
"259","2","1652"
"260","2","1655"
"261","1","1659"
"262","2","1659"
"263","12","1669"
"264","2","1670"
"265","5","1670"
"266","2","1677"
"267","2","1713"
"268","1","1721"
"269","2","1722"
"270","2","1724"
"271","2","1725"
"272","2","1726"
"273","2","1728"
"274","2","1729"
"275","2","1730"
"276","2","1731"
"277","2","1735"
"278","2","1738"
"279","1","1742"
"280","2","1742"
"281","1","1743"
"282","2","1743"
"283","1","1745"
"284","2","1745"
"285","1","1746"
"286","1","1748"
"287","2","1748"
"288","1","1767"
"289","2","1767"
"290","1","1768"
"291","2","1768"
"292","2","1774"
"293","2","1775"
"294","2","1776"
"295","2","1777"
"296","1","1778"
"297","2","1778"
"298","1","1779"
"299","2","1779"
"300","1","1780"
"301","2","1780"
"302","1","1782"
"303","2","1782"
"304","1","1784"
"305","2","1784"
"306","14","1792"
"307","2","1793"
"308","3","1794"
"309","1","1795"
"310","2","1795"
"311","2","1796"
"312","2","1797"
"313","1","1798"
"314","2","1798"
"315","2","1799"
"316","1","1802"
"317","2","1802"
"318","1","1803"
"319","2","1803"
"320","2","1804"
"321","2","1805"
"322","1","1806"
"323","2","1807"
"324","1","1809"
"325","1","1811"
"326","2","1811"
"327","1","1813"
"328","2","1814"
"329","1","1815"
"330","2","1822"
"331","2","1823"
"332","2","1824"
"333","2","1825"
"334","2","1826"
"335","2","1827"
"336","2","1829"
"337","2","1831"
"338","2","1832"
"339","2","1833"
"340","1","1837"
"341","2","1837"
"342","2","1839"
"343","2","1840"
"344","2","1841"
"345","2","1842"
"346","1","1843"
"347","2","1843"
"348","1","1844"
"349","2","1844"
"350","2","1845"
"351","1","1846"
"352","2","1846"
"353","2","1847"
"354","2","1848"
"355","2","1849"
"356","1","1850"
"357","2","1850"
"358","2","1851"
"359","2","1852"
"360","2","1853"
"361","12","1856"
"362","2","1857"
"363","2","1858"
"364","2","1859"
"365","2","1860"
"366","1","1861"
"367","2","1861"
"368","2","1862"
"369","2","1863"
"370","2","1865"
"371","2","1866"
"372","5","1866"
"373","12","1867"
"374","1","1869"
"375","2","1869"
"376","1","1870"
"377","2","1870"
"378","14","1871"
"379","2","1872"
"380","1","1874"
"381","2","1874"
"382","2","1875"
"383","14","1875"
"384","1","1876"
"385","2","1876"
"386","2","1877"
"387","2","1878"
"388","2","1879"
"389","2","1880"
"390","1","1881"
"391","2","1881"
"392","1","1882"
"393","2","1882"
"394","2","1883"
"395","1","1884"
"396","2","1884"
"397","2","1885"
"398","2","1886"
"399","2","1887"
"400","2","1888"
"401","1","1890"
"402","2","1891"
"403","1","1892"
"404","2","1892"
"405","1","1893"
"406","2","1893"
"407","2","1894"
"408","2","1895"
"409","2","1896"
"410","1","1897"
"411","2","1897"
"412","2","1898"
"413","14","1899"
"414","3","1900"
"415","3","1901"
"416","2","1902"
"417","2","1903"
"418","2","1905"
"419","2","1906"
"420","2","1908"
"421","2","1910"
"422","5","1910"
"423","14","1912"
"424","1","1913"
"425","2","1913"
"426","2","1916"
"427","2","1917"
"428","1","1918"
"429","2","1918"
"430","2","1919"
"431","1","1921"
"432","2","1921"
"433","2","1922"
"434","2","1923"
"435","1","1924"
"436","2","1924"
"437","1","1927"
"438","1","1928"
"439","1","1930"
"440","2","1930"
"441","1","1931"
"442","2","1932"
"443","1","1933"
"444","2","1933"
"445","1","1934"
"446","2","1934"
"447","1","1936"
"448","2","1936"
"449","1","1937"
"450","2","1937"
"451","1","1938"
"452","2","1938"
"453","1","1939"
"454","2","1939"
"455","1","1940"
"456","2","1940"
"457","1","1942"
"458","2","1942"
"459","1","1943"
"460","2","1943"
"461","1","1944"
"462","2","1944"
"463","1","1946"
"464","2","1946"
"465","1","1949"
"466","2","1949"
"467","2","1952"
"468","2","1959"
"469","1","1960"
"470","2","1960"
"471","2","1961"
"472","2","1963"
"473","1","1965"
"474","2","1965"
"475","1","1966"
"476","2","1966"
"477","1","1967"
"478","2","1967"
"479","1","1968"
"480","2","1968"
"481","1","1969"
"482","2","1969"
"483","1","1970"
"484","2","1970"
"485","1","1971"
"486","2","1971"
"487","1","1972"
"488","2","1972"
"489","1","1974"
"490","2","1974"
"491","1","1975"
"492","2","1975"
"493","1","1981"
"494","2","1981"
"495","1","1982"
"496","2","1982"
"497","1","1983"
"498","2","1983"
"499","2","1985"
"500","2","1986"
"501","2","1987"
"502","1","1988"
"503","2","1988"
"504","2","1989"
"505","2","1990"
"506","2","1994"
"507","2","1998"
"508","3","1999"
"509","1","2000"
"510","2","2000"
"511","1","2001"
"512","2","2001"
"513","1","2002"
"514","2","2002"
"515","2","2006"
"516","2","2009"
"517","1","2010"
"518","2","2011"
"519","1","2012"
"520","2","2012"
"521","2","2016"
"522","1","2020"
"523","2","2020"
"524","1","2021"
"525","1","2022"
"526","2","2022"
"527","1","2023"
"528","2","2023"
"529","1","2025"
"530","2","2026"
"531","14","2026"
"532","1","2027"
"533","2","2027"
"534","2","2028"
"535","2","2030"
"536","1","2031"
"537","2","2031"
"538","1","2032"
"539","2","2032"
"540","1","2033"
"541","2","2033"
"542","1","2035"
"543","2","2035"
"544","2","2040"
"545","1","2041"
"546","2","2041"
"547","1","2042"
"548","1","2043"
"549","2","2043"
"550","25","2044"
"551","2","2045"
"552","2","2046"
"553","2","2049"
"554","2","2051"
"555","3","2052"
"556","2","2054"
"557","2","2055"
"558","2","2056"
"559","2","2057"
"560","2","2058"
"561","2","2061"
"562","2","2062"
"563","2","2063"
"564","2","2064"
"565","2","2067"
"566","2","2068"
"567","2","2069"
"568","2","2070"
"569","2","2071"
"570","2","2072"
"571","2","2073"
"572","2","2076"
"573","2","2086"
"574","2","2087"
"575","2","2104"
"576","2","2105"
"577","2","2106"
"578","2","2113"
"579","2","2114"
"580","14","2122"
"581","2","2123"
"582","2","2125"
"583","2","2134"
"584","2","2174"
"585","1","2180"
"586","2","2182"
"587","2","2185"
"588","2","2187"
"589","1","2188"
"590","2","2189"
"591","2","2190"
"592","2","2191"
"593","3","2192"
"594","2","2193"
"595","2","2194"
"596","2","2195"
"597","2","2196"
"598","2","2197"
"599","2","2207"
"600","5","2207"
"601","3","2208"
"602","3","2211"
"603","5","2212"
"604","12","2213"
"605","12","2216"
"606","12","2217"
"607","12","2218"
"608","12","2219"
"609","12","2220"
"610","12","2221"
"611","12","2223"
"612","14","2224"
"613","14","2225"
"614","14","2226"
"615","14","2228"
"616","14","2229"
"617","14","2230"
"618","14","2231"
"619","2","2238"
"620","2","2243"
"621","2","2244"
"622","6","2249"
"623","1","2266"
"624","1","2267"
"625","1","2268"
"626","1","2269"
"627","1","2271"
"628","1","2272"
"629","1","2273"
"630","1","2274"
"631","1","2275"
"632","3","2276"
"633","3","2277"
"634","3","2278"
"635","3","2280"
"636","3","2281"
"637","3","2282"
"638","3","2283"
"639","5","2284"
"640","5","2285"
"641","5","2286"
"642","23","2287"
"643","2","2288"
"644","2","2289"
"645","2","2290"
"646","2","2291"
"647","2","2293"
"648","2","2294"
"649","2","2295"
"650","2","2296"
"651","2","2297"
"652","2","2298"
"653","2","2299"
"654","2","2300"
"655","2","2301"
"656","2","2302"
"657","2","2303"
"658","2","2304"
"659","1","2305"
"660","1","2306"
"661","2","2307"
"662","2","2310"
"663","2","2318"
"664","2","2319"
"665","2","2322"
"666","2","2333"
"667","2","2334"
"668","2","2335"
"669","2","2336"
"670","2","2337"
"671","2","2338"
"672","2","2339"
"673","7","2339"
"674","2","2341"
"675","7","2341"
"676","2","2342"
"677","7","2342"
"678","2","2343"
"679","7","2343"
"680","2","2344"
"681","5","2344"
"682","7","2344"
"683","2","2345"
"684","2","2346"
"685","5","2346"
"686","7","2346"
"687","25","2346"
"688","25","2347"
"689","2","2348"
"690","25","2348"
"691","1","2349"
"692","2","2349"
"693","2","2350"
"694","2","2351"
"695","2","2355"
"696","2","2356"
"697","25","2356"
"698","2","2357"
"699","2","2358"
"700","7","2358"
"701","2","2359"
"702","5","2359"
"703","1","2360"
"704","2","2360"
"705","1","2361"
"706","2","2361"
"707","2","2362"
"708","15","2362"
"709","2","2363"
"710","2","2364"
"711","2","2365"
"712","25","2365"
"713","2","2370"
"714","1","2372"
"715","1","2374"
"716","1","2375"
"717","2","2376"
"718","2","2377"
"719","23","2378"
"720","23","2379"
"721","23","2380"
"722","23","2381"
"723","2","2382"
"724","2","2383"
"725","2","2384"
"726","2","2390"
"727","2","2391"
"728","1","2392"
"729","2","2393"
"730","2","2394"
"731","1","2395"
"732","1","2396"
"733","1","2397"
"734","1","2398"
"735","1","2399"
"736","1","2401"
"737","2","2401"
"738","2","2402"
"739","1","2405"
"740","1","2406"
"741","1","2407"
"742","1","2408"
"743","1","2409"
"744","1","2410"
"745","1","2411"
"746","1","2412"
"747","2","2413"
"748","2","2414"
"749","25","2414"
"750","2","2416"
"751","2","2417"
"752","2","2418"
"753","25","2418"
"754","2","2419"
"755","2","2420"
"756","1","2421"
"757","1","2423"
"758","2","2424"
"759","2","2425"
"760","2","2426"
"761","2","2427"
"762","2","2428"
"763","2","2430"
"764","1","2431"
"765","2","2432"
"766","1","2433"
"767","1","2434"
"768","2","2435"
"769","25","2435"
"770","1","2436"
"771","1","2437"
"772","1","2438"
"773","2","2439"
"774","2","2440"
"775","2","2441"
"776","2","2442"
"777","2","2443"
"778","2","2444"
"779","2","2445"
"780","2","2446"
"781","2","2447"
"782","2","2448"
"783","2","2449"
"784","2","2450"
"785","2","2451"
"786","2","2453"
"787","2","2455"
"788","2","2457"
"789","2","2459"
"790","1","2460"
"791","2","2460"
"792","1","2461"
"793","2","2461"
"794","1","2462"
"795","2","2462"
"796","2","2463"
"797","2","2466"
"798","1","2467"
"799","2","2468"
"800","14","2469"
"801","3","2470"
"802","12","2471"
"803","24","2472"
"804","2","2473"
"805","2","2474"
"806","23","2475"
"807","23","2476"
"808","1","2477"
"809","23","2478"
"810","23","2479"
"811","13","2480"
"812","13","2481"
"813","13","2482"
"814","13","2483"
"815","13","2484"
"816","7","2485"
"817","7","2486"
"818","7","2487"
"819","7","2488"
"820","7","2489"
"821","10","2493"
"822","10","2494"
"823","25","2495"
"824","25","2496"
"825","25","2497"
"826","25","2498"
"827","25","2499"
"828","5","2500"
"829","5","2501"
"830","5","2502"
"831","5","2503"
"832","5","2504"
"833","12","2505"
"834","12","2506"
"835","12","2507"
"836","12","2508"
"837","3","2510"
"838","3","2511"
"839","14","2513"
"840","14","2514"
"841","14","2515"
"842","2","2517"
"843","1","2518"
"844","1","2519"
"845","2","2520"
"846","1","2521"
"847","2","2522"
"848","2","2523"
"849","1","2524"
"850","1","2525"
"851","2","2526"
"852","14","2527"
"853","12","2529"
"854","25","2530"
"855","7","2531"
"856","15","2532"
"857","2","2534"
"858","5","2534"
"859","6","2535"
"860","1","2536"
"861","2","2537"
"862","14","2538"
"863","3","2539"
"864","12","2540"
"865","25","2541"
"866","7","2542"
"867","15","2543"
"868","13","2545"
"869","5","2546"
"870","1","2547"
"871","2","2548"
"872","14","2549"
"873","12","2551"
"874","25","2552"
"875","7","2553"
"876","2","2554"
"877","6","2555"
"878","13","2556"
"879","5","2557"
"880","1","2558"
"881","2","2559"
"882","3","2561"
"883","12","2562"
"884","25","2563"
"885","6","2564"
"886","7","2565"
"887","15","2566"
"888","13","2567"
"889","5","2568"
"890","1","2569"
"891","2","2570"
"892","14","2571"
"893","3","2572"
"894","12","2573"
"895","25","2574"
"896","7","2575"
"897","2","2576"
"898","13","2577"
"899","5","2578"
"900","2","2580"
"901","12","2584"
"902","2","2585"
"903","1","2586"
"904","3","2589"
"905","12","2590"
"906","1","2591"
"907","14","2593"
"908","3","2594"
"909","12","2595"
"910","1","2596"
"911","14","2598"
"912","3","2599"
"913","1","2600"
"914","2","2602"
"915","14","2603"
"916","3","2604"
"917","2","2605"
"918","2","2606"
"919","2","2607"
"920","2","2608"
"921","2","2609"
"922","24","2610"
"923","4","2614"
"924","2","2617"
"925","2","2618"
"926","2","2619"
"927","1","2620"
"928","1","2621"
"929","1","2622"
"930","1","2623"
"931","2","2624"
"932","14","2625"
"933","2","2626"
"934","2","2627"
"935","2","2628"
"936","2","2630"
"937","2","2631"
"938","2","2632"
"939","25","2633"
"940","2","2635"
"941","1","2636"
"942","1","2637"
"943","1","2638"
"944","1","2639"
"945","2","2640"
"946","2","2642"
"947","3","2643"
"948","1","2644"
"949","2","2645"
"950","2","2646"
"951","1","2647"
"952","2","2648"
"953","2","2649"
"954","1","2650"
"955","1","2651"
"956","1","2652"
"957","2","2654"
"958","2","2655"
"959","1","2656"
"960","15","2657"
"961","15","2659"
"962","2","2660"
"963","2","2661"
"964","2","2662"
"965","2","2663"
"966","1","2664"
"967","1","2665"
"968","2","2666"
"969","2","2667"
"970","1","2668"
"971","2","2670"
"972","2","2672"
"973","2","2673"
"974","2","2674"
"975","2","2675"
"976","2","2676"
"977","2","2677"
"978","2","2678"
"979","1","2680"
"980","2","2681"
"981","1","2682"
"982","1","2684"
"983","1","2685"
"984","1","2686"
"985","2","2688"
"986","1","2689"
"987","1","2690"
"988","14","2691"
"989","2","2692"
"990","2","2693"
"991","1","2695"
"992","1","2696"
"993","2","2697"
"994","2","2698"
"995","2","2699"
"996","1","2700"
"997","2","2701"
"998","2","2702"
"999","2","2703"
"1000","2","2705"
"1001","2","2706"
"1002","2","2707"
"1003","2","2708"
"1004","1","2709"
"1005","2","2710"
"1006","2","2711"
"1007","1","2712"
"1008","2","2713"
"1009","2","2714"
"1010","2","2715"
"1011","25","2716"
"1012","2","2717"
"1013","1","2718"
"1014","14","2719"
"1015","14","2720"
"1016","14","2722"
"1017","2","2723"
"1018","2","2724"
"1019","2","2725"
"1020","2","2726"
"1021","2","2727"
"1022","1","2728"
"1023","2","2729"
"1024","2","2730"
"1025","15","2731"
"1026","2","2732"
"1027","15","2733"
"1028","15","2734"
"1029","14","2735"
"1030","2","2736"
"1031","2","2737"
"1032","2","2738"
"1033","2","2739"
"1034","2","2740"
"1035","2","2741"
"1036","2","2742"
"1037","2","2743"
"1038","2","2744"
"1039","2","2745"
"1040","2","2746"
"1041","2","2747"
"1042","2","2748"
"1043","2","2749"
"1044","2","2750"
"1045","2","2751"
"1046","2","2752"
"1047","2","2753"
"1048","2","2754"
"1049","14","2755"
"1050","1","2756"
"1051","1","2757"
"1052","14","2758"
"1053","2","2759"
"1054","2","2760"
"1055","2","2761"
"1056","2","2762"
"1057","1","2763"
"1058","14","2764"
"1059","2","2765"
"1060","2","2767"
"1061","1","2768"
"1062","2","2768"
"1063","1","2769"
"1064","2","2769"
"1065","2","2770"
"1066","2","2771"
"1067","2","2772"
"1068","1","2775"
"1069","12","2776"
"1070","2","2777"
"1071","2","2778"
"1072","2","2779"
"1073","1","2780"
"1074","12","2781"
"1075","12","2782"
"1076","14","2784"
"1077","2","2785"
"1078","1","2786"
"1079","1","2787"
"1080","14","2788"
"1081","2","2789"
"1082","14","2790"
"1083","2","2791"
"1084","2","2792"
"1085","1","2793"
"1086","1","2795"
"1087","2","2796"
"1088","2","2797"
"1089","14","2798"
"1090","15","2799"
"1091","2","2801"
"1092","7","2802"
"1093","2","2804"
"1094","2","2805"
"1095","2","2806"
"1096","2","2807"
"1097","2","2809"
"1098","2","2810"
"1099","2","2811"
"1100","2","2812"
"1101","2","2813"
"1102","12","2814"
"1103","15","2815"
"1104","12","2816"
"1105","12","2817"
"1106","2","2818"
"1107","2","2820"
"1108","14","2822"
"1109","2","2823"
"1110","2","2824"
"1111","1","2826"
"1112","1","2827"
"1113","1","2829"
"1114","2","2830"
"1115","2","2831"
"1116","2","2833"
"1117","2","2834"
"1118","2","2835"
"1119","2","2836"
"1120","2","2838"
"1121","2","2839"
"1122","2","2840"
"1123","2","2842"
"1124","2","2843"
"1125","2","2844"
"1126","2","2845"
"1127","2","2846"
"1128","2","2847"
"1129","2","2848"
"1130","2","2849"
"1131","2","2850"
"1132","2","2851"
"1133","2","2852"
"1134","2","2853"
"1135","2","2856"
"1136","2","2859"
"1137","2","2860"
"1138","2","2861"
"1139","2","2862"
"1140","2","2863"
"1141","25","2864"
"1142","25","2865"
"1143","2","2867"
"1144","12","2872"
"1145","2","2873"
"1146","14","2887"
"1147","12","2888"
"1148","2","2890"
"1149","2","2891"
"1150","2","2892"
"1151","2","2893"
"1152","2","2894"
"1153","2","2895"
"1154","2","2898"
"1155","2","2904"
"1156","2","2914"
"1157","2","2916"
"1158","2","2917"
"1159","2","2919"
"1160","2","2920"
"1161","2","2921"
"1162","12","2922"
"1163","2","2923"
"1164","12","2924"
"1165","12","2925"
"1166","2","2926"
"1167","2","2927"
"1168","2","2928"
"1169","2","2929"
"1170","12","2930"
"1171","1","2931"
"1172","1","2934"
"1173","1","2936"
"1174","14","2937"
"1175","2","2938"
"1176","14","2939"
"1177","2","2940"
"1178","2","2941"
"1179","2","2942"
"1180","2","2943"
"1181","2","2944"
"1182","3","2956"
"1183","2","2957"
"1184","12","2958"
"1185","2","2959"
"1186","2","2960"
"1187","2","2961"
"1188","2","2962"
"1189","12","2963"
"1190","12","2964"
"1191","15","2965"
"1192","2","2966"
"1193","12","2967"
"1194","2","2968"
"1195","2","2969"
"1196","2","2970"
"1197","2","2971"
"1198","15","2972"
"1199","25","2973"
"1200","12","2976"
"1201","1","2977"
"1202","2","2978"
"1203","2","2979"
"1204","25","2980"
"1205","2","2981"
"1206","2","2982"
"1207","2","2983"
"1208","2","2984"
"1209","2","2985"
"1210","2","2986"
"1211","2","2991"
"1212","2","2997"
"1213","2","3007"
"1214","2","3008"
"1215","1","3009"
"1216","2","3010"
"1217","2","3011"
"1218","2","3012"
"1219","25","3013"
"1220","2","3014"
"1221","12","3015"
"1222","2","3016"
"1223","2","3017"
"1224","2","3018"
"1225","2","3019"
"1226","1","3021"
"1227","12","3022"
"1228","12","3023"
"1229","2","3024"
"1230","1","3025"
"1231","2","3026"
"1232","1","3027"
"1233","1","3028"
"1234","2","3030"
"1235","2","3035"
"1236","2","3039"
"1237","2","3044"
"1238","2","3049"
"1239","2","3054"
"1240","12","3055"
"1241","1","3056"
"1242","12","3057"
"1243","2","3058"
"1244","1","3059"
"1245","12","3060"
"1246","12","3062"
"1247","12","3063"
"1248","2","3064"
"1249","1","3065"
"1250","2","3066"
"1251","2","3067"
"1252","2","3068"
"1253","2","3069"
"1254","2","3070"
"1255","2","3071"
"1256","2","3072"
"1257","12","3073"
"1258","1","3074"
"1259","1","3075"
"1260","2","3076"
"1261","2","3077"
"1262","2","3079"
"1263","1","3080"
"1264","1","3081"
"1265","2","3082"
"1266","2","3090"
"1267","2","3095"
"1268","1","3100"
"1269","14","3101"
"1270","14","3107"
"1271","2","3112"
"1272","14","3113"
"1273","2","3114"
"1274","1","3115"
"1275","14","3116"
"1276","2","3117"
"1277","14","3118"
"1278","2","3119"
"1279","1","3120"
"1280","2","3121"
"1281","2","3122"
"1282","2","3123"
"1283","2","3124"
"1284","2","3125"
"1285","1","3126"
"1286","2","3127"
"1287","2","3128"
"1288","2","3129"
"1289","2","3130"
"1290","2","3131"
"1291","2","3132"
"1292","2","3133"
"1293","13","3134"
"1294","2","3135"
"1295","14","3136"
"1296","2","3137"
"1297","2","3138"
"1298","14","3139"
"1299","14","3140"
"1300","14","3141"
"1301","2","3142"
"1302","25","3143"
"1303","25","3144"
"1304","2","3146"
"1305","2","3148"
"1306","2","3149"
"1307","2","3150"
"1308","25","3151"
"1309","12","3152"
"1310","25","3153"
"1311","2","3154"
"1312","12","3155"
"1313","12","3156"
"1314","12","3157"
"1315","2","3158"
"1316","2","3159"
"1317","2","3161"
"1318","1","3162"
"1319","1","3163"
"1320","1","3164"
"1321","12","3165"
"1322","2","3166"
"1323","2","3167"
"1324","2","3168"
"1325","14","3170"
"1326","14","3171"
"1327","14","3172"
"1328","2","3173"
"1329","14","3191"
"1330","2","3197"
"1331","2","3200"
"1332","2","3205"
"1333","12","3210"
"1334","1","3211"
"1335","1","3212"
"1336","1","3213"
"1337","14","3214"
"1338","2","3215"
"1339","1","3216"
"1340","14","3217"
"1341","14","3218"
"1342","14","3219"
"1343","14","3220"
"1344","2","3221"
"1345","2","3222"
"1346","2","3223"
"1347","2","3224"
"1348","2","3225"
"1349","2","3226"
"1350","2","3228"
"1351","1","3229"
"1352","12","3231"
"1353","14","3232"
"1354","1","3233"
"1355","14","3234"
"1356","12","3235"
"1357","1","3236"
"1358","2","3237"
"1359","14","3238"
"1360","12","3239"
"1361","1","3240"
"1362","12","3241"
"1363","2","3242"
"1364","1","3243"
"1365","14","3244"
"1366","12","3245"
"1367","1","3246"
"1368","1","3247"
"1369","2","3249"
"1370","2","3250"
"1371","2","3253"
"1372","2","3254"
"1373","2","3255"
"1374","2","3256"
"1375","2","3257"
"1376","2","3258"
"1377","2","3259"
"1378","2","3260"
"1379","2","3261"
"1380","2","3262"
"1381","2","3263"
"1382","1","3265"
"1383","1","3266"
"1384","25","3267"
"1385","25","3268"
"1386","25","3269"
"1387","25","3270"
"1388","2","3271"
"1389","2","3272"
"1390","2","3273"
"1391","2","3274"
"1392","2","3275"
"1393","14","3276"
"1394","2","3277"
"1395","2","3278"
"1396","1","3279"
"1397","1","3280"
"1398","1","3281"
"1399","1","3282"
"1400","1","3283"
"1401","1","3284"
"1402","1","3285"
"1403","1","3286"
"1404","1","3287"
"1405","2","3288"
"1406","2","3289"
"1407","2","3290"
"1408","2","3291"
"1409","2","3292"
"1410","2","3293"
"1411","2","3294"
"1412","14","3297"
"1413","14","3298"
"1414","3","3299"
"1415","3","3300"
"1416","2","3301"
"1417","2","3303"
"1418","2","3304"
"1419","2","3305"
"1420","3","3306"
"1421","2","3307"
"1422","2","3308"
"1423","2","3309"
"1424","2","3311"
"1425","2","3312"
"1426","2","3319"
"1427","2","3322"
"1428","12","3325"
"1429","2","3330"
"1430","2","3335"
"1431","1","3336"
"1432","2","3337"
"1433","12","3338"
"1434","12","3339"
"1435","12","3340"
"1436","12","3341"
"1437","12","3342"
"1438","12","3343"
"1439","2","3344"
"1440","2","3345"
"1441","25","3346"
"1442","2","3347"
"1443","1","3348"
"1444","2","3349"
"1445","2","3350"
"1446","12","3351"
"1447","2","3352"
"1448","2","3353"
"1449","2","3354"
"1450","12","3355"
"1451","1","3356"
"1452","1","3358"
"1453","1","3359"
"1454","2","3360"
"1455","2","3361"
"1456","14","3363"
"1457","14","3364"
"1458","14","3365"
"1459","14","3366"
"1460","14","3367"
"1461","2","3368"
"1462","2","3369"
"1463","2","3370"
"1464","2","3371"
"1465","1","3372"
"1466","1","3373"
"1467","2","3374"
"1468","14","3375"
"1469","2","3376"
"1470","14","3379"
"1471","14","3380"
"1472","2","3381"
"1473","2","3382"
"1474","7","3383"
"1475","2","3384"
"1476","2","3385"
"1477","1","3386"
"1478","1","3387"
"1479","14","3388"
"1480","2","3389"
"1481","2","3390"
"1482","1","3391"
"1483","1","3392"
"1484","1","3393"
"1485","1","3394"
"1486","1","3395"
"1487","1","3396"
"1488","1","3397"
"1489","1","3398"
"1490","1","3399"
"1491","1","3400"
"1492","2","3401"
"1493","15","3402"
"1494","14","3403"
"1495","25","3404"
"1496","2","3406"
"1497","12","3407"
"1498","2","3408"
"1499","14","3409"
"1500","12","3410"
"1501","12","3411"
"1502","2","3412"
"1503","25","3412"
"1504","2","3413"
"1505","12","3414"
"1506","2","3415"
"1507","12","3416"
"1508","12","3417"
"1509","12","3418"
"1510","2","3419"
"1511","2","3420"
