id,title,description,genres,imdb_rating,views,ismovie,media_type_name,lang_id,language_name,enhanced_text
2539,ધૂઆંધાર,"Dhuandhaar... A man's life is turned upside down after an accident. Despite the support of family and friends, he faces a rough road to recovery as a police officer relentlessly pursues him.","Drama, Thriller",4.8,1095467,1,Movie,3,ગુજરાતી,"ધ આ ધ ર ધ આ ધ ર Dhuandhaar... A man s life is turned upside down after an accident. Despite the support of family and friends, he faces a rough road to recovery as a police officer relentlessly pursues him. Dhuandhaar... A man s life is turned upside down after an accident. Despite the support of family and friends, he faces a rough road to recovery as a police officer relentlessly pursues him. dramatic emotional storytelling elements of family elements of friendship Drama Thriller film with drama, thriller elements low rated content moderately popular content feature length movie film cinema movie entertainment content ગુજરાતી language content language 3 entertainment gujarati regional indian content"
2561,કરસનદાસ પે એન્ડ યુઝ,"Karsandas Pay and Use... Tilok, a public restroom incharge, and Jaya fall in love with each other. However, things take a turn when Jaya's family disapproves of their relationship.","Comedy, Romance",7.4,3505009,1,Movie,3,ગુજરાતી,"કરસનદ સ પ  એન ડ ય ઝ કરસનદ સ પ  એન ડ ય ઝ Karsandas Pay and Use... Tilok, a public restroom incharge, and Jaya fall in love with each other. However, things take a turn when Jaya s family disapproves of their relationship. Karsandas Pay and Use... Tilok, a public restroom incharge, and Jaya fall in love with each other. However, things take a turn when Jaya s family disapproves of their relationship. romantic emotional storyline elements of drama elements of family Comedy Romance film with comedy, romance elements good quality rated content moderately popular content feature length movie film cinema movie entertainment content ગુજરાતી language content language 3 entertainment gujarati regional indian content"
2572,આ છે આપણી દોસ્તી અનલિમિટેડ યાર,"Aa Chhe Aapni Dosti Unlimited Yaar... When Abhi fulfils his father's dream by becoming an IAS officer, he inadvertently hurts his close friends and girlfriend. So he endeavours to make it up to them using various methods.","Drama, Romance",4.4,1054170,1,Movie,3,ગુજરાતી,"આ છ  આપણ  દ સ ત  અનલ મ ટ ડ ય ર આ છ  આપણ  દ સ ત  અનલ મ ટ ડ ય ર Aa Chhe Aapni Dosti Unlimited Yaar... When Abhi fulfils his father s dream by becoming an IAS officer, he inadvertently hurts his close friends and girlfriend. So he endeavours to make it up to them using various methods. Aa Chhe Aapni Dosti Unlimited Yaar... When Abhi fulfils his father s dream by becoming an IAS officer, he inadvertently hurts his close friends and girlfriend. So he endeavours to make it up to them using various methods. elements of family elements of friendship Drama Romance film with drama, romance elements low rated content moderately popular content feature length movie film cinema movie entertainment content ગુજરાતી language content language 3 entertainment gujarati regional indian content"
2589,હવે ક્યારે મળીશું,"Have Kyare Malishu... Starcast: Jignesh Barot, Rajdip Barot, Prinal Oberoi, Shreya Dave, Prem Kandoliya",Drama,4.0,221058,1,Movie,3,ગુજરાતી,"હવ  ક ય ર  મળ શ   હવ  ક ય ર  મળ શ   Have Kyare Malishu... Starcast: Jignesh Barot, Rajdip Barot, Prinal Oberoi, Shreya Dave, Prem Kandoliya Have Kyare Malishu... Starcast: Jignesh Barot, Rajdip Barot, Prinal Oberoi, Shreya Dave, Prem Kandoliya Drama film with drama elements low rated content niche independent content feature length movie film cinema movie entertainment content ગુજરાતી language content language 3 entertainment gujarati regional indian content"
2594,ચિત્કાર,"Chitkar... Markand Shah, a doctor, attempts to treat his patient Ratna, who is suffering from a mental illness, and provide her with a normal life.","Drama, Thriller",5.0,386167,1,Movie,3,ગુજરાતી,"ચ ત ક ર ચ ત ક ર Chitkar... Markand Shah, a doctor, attempts to treat his patient Ratna, who is suffering from a mental illness, and provide her with a normal life. Chitkar... Markand Shah, a doctor, attempts to treat his patient Ratna, who is suffering from a mental illness, and provide her with a normal life. elements of drama Drama Thriller film with drama, thriller elements low rated content niche independent content feature length movie film cinema movie entertainment content ગુજરાતી language content language 3 entertainment gujarati regional indian content"
2599,હેપ્પી ફેમિલી પીવીટી એલટીડી,"Happy Family Pvt Ltd... What happens when a rich, dysfunctional family, that is very much caught up in their Mumbai lifestyle, is forced to go live the village-life? That's exactly what happens when Uttam Mehta is almost shot at gunpoint. Fearing that their lives are in danger, the Mehta family is off to hide out at in a location that can't even be located on Google Maps - called Antillapur. Just then, things get even weirder. Little does Uttam and the family know, that this village is unlike any other village...it functions off a Barter System!",Comedy,7.0,3532208,1,Movie,3,ગુજરાતી,"હ પ પ  ફ મ લ  પ વ ટ  એલટ ડ  હ પ પ  ફ મ લ  પ વ ટ  એલટ ડ  Happy Family Pvt Ltd... What happens when a rich, dysfunctional family, that is very much caught up in their Mumbai lifestyle, is forced to go live the village-life? That s exactly what happens when Uttam Mehta is almost shot at gunpoint. Fearing that their lives are in danger, the Mehta family is off to hide out at in a location that can t even be located on Google Maps - called Antillapur. Just then, things get even weirder. Little does Uttam and the family know, that this village is unlike any other village...it functions off a Barter System! Happy Family Pvt Ltd... What happens when a rich, dysfunctional family, that is very much caught up in their Mumbai lifestyle, is forced to go live the village-life? That s exactly what happens when Uttam Mehta is almost shot at gunpoint. Fearing that their lives are in danger, the Mehta family is off to hide out at in a location that can t even be located on Google Maps - called Antillapur. Just then, things get even weirder. Little does Uttam and the family know, that this village is unlike any other village...it functions off a Barter System! dramatic emotional storytelling elements of horror elements of family Comedy film with comedy elements good quality rated content moderately popular content feature length movie film cinema movie entertainment content ગુજરાતી language content language 3 entertainment gujarati regional indian content"
2604,ભાનવાર,"Bhanwar... A young puppeteer finds immense joy in folk puppeteering but to do something worthwhile, he goes to a city. He meets different people and makes new experiences, which reinvigorates his passion.",Drama,8.9,868257,1,Movie,3,ગુજરાતી,"ભ નવ ર ભ નવ ર Bhanwar... A young puppeteer finds immense joy in folk puppeteering but to do something worthwhile, he goes to a city. He meets different people and makes new experiences, which reinvigorates his passion. Bhanwar... A young puppeteer finds immense joy in folk puppeteering but to do something worthwhile, he goes to a city. He meets different people and makes new experiences, which reinvigorates his passion. elements of romance elements of action elements of coming_of_age Drama film with drama elements exceptional highly acclaimed masterpiece niche independent content feature length movie film cinema movie entertainment content ગુજરાતી language content language 3 entertainment gujarati regional indian content"
2643,આઈ એમ અ ગુજ્જુ,"I M A Gujju... Jay, the son of a wealthy businessman, gets into an argument with his father over joining the army. However, he soon finds himself racing against time to save four innocent people from terrorists.","Action, Drama",7.3,1023191,1,Movie,3,ગુજરાતી,"આઈ એમ અ ગ જ જ  આઈ એમ અ ગ જ જ  I M A Gujju... Jay, the son of a wealthy businessman, gets into an argument with his father over joining the army. However, he soon finds himself racing against time to save four innocent people from terrorists. I M A Gujju... Jay, the son of a wealthy businessman, gets into an argument with his father over joining the army. However, he soon finds himself racing against time to save four innocent people from terrorists. family friendly content elements of horror Action Drama film with action, drama elements good quality rated content moderately popular content feature length movie film cinema movie entertainment content ગુજરાતી language content language 3 entertainment gujarati regional indian content"
2956,વાવ,"Vaav... In the middle of a village is a stepwell where all people come to collect water for basic necessities. However, an event causes them to start fighting amongst each other.",Drama,4.0,1152919,1,Movie,3,ગુજરાતી,"વ વ વ વ Vaav... In the middle of a village is a stepwell where all people come to collect water for basic necessities. However, an event causes them to start fighting amongst each other. Vaav... In the middle of a village is a stepwell where all people come to collect water for basic necessities. However, an event causes them to start fighting amongst each other. elements of action Drama film with drama elements low rated content moderately popular content feature length movie film cinema movie entertainment content ગુજરાતી language content language 3 entertainment gujarati regional indian content"
3299,લવ નો ભવાડો,Love No Bhavado... Cast : Bechar Thakor-Govind Thakor(Rakesh Pandey)-Ishika Toriya-Krishna Zala-Jaimini Trivedi-Ratan Gagvani-Naresh Prajapati-DevThakkar-Ravi Solanki-Vishal Jethava,Drama,5.5,66209,1,Movie,3,ગુજરાતી,લવ ન  ભવ ડ  લવ ન  ભવ ડ  Love No Bhavado... Cast : Bechar Thakor-Govind Thakor Rakesh Pandey -Ishika Toriya-Krishna Zala-Jaimini Trivedi-Ratan Gagvani-Naresh Prajapati-DevThakkar-Ravi Solanki-Vishal Jethava Love No Bhavado... Cast : Bechar Thakor-Govind Thakor Rakesh Pandey -Ishika Toriya-Krishna Zala-Jaimini Trivedi-Ratan Gagvani-Naresh Prajapati-DevThakkar-Ravi Solanki-Vishal Jethava elements of romance Drama film with drama elements low rated content niche independent content feature length movie film cinema movie entertainment content ગુજરાતી language content language 3 entertainment gujarati regional indian content
3300,પરિચય,"Parichay... Story of a girl Roshni who is working as an honest police officer in Gujarat state. She is famous police officer because she always do her work with an honesty and purity. She have one man who always give her information about criminal and crime place. But when criminal knows about that man he kills him. She took revenge of his death but when she feels that she completed her work and clear crime in city, she gets transfer in another city near port. Roshni knows the reason of her transfer after sometime. She has trapped in big political drama where she hunted by one politician. Roshni takes stand against them and give them punishment of their sins by using law of police.",Action,6.0,4485,1,Movie,3,ગુજરાતી,"પર ચય પર ચય Parichay... Story of a girl Roshni who is working as an honest police officer in Gujarat state. She is famous police officer because she always do her work with an honesty and purity. She have one man who always give her information about criminal and crime place. But when criminal knows about that man he kills him. She took revenge of his death but when she feels that she completed her work and clear crime in city, she gets transfer in another city near port. Roshni knows the reason of her transfer after sometime. She has trapped in big political drama where she hunted by one politician. Roshni takes stand against them and give them punishment of their sins by using law of police. Parichay... Story of a girl Roshni who is working as an honest police officer in Gujarat state. She is famous police officer because she always do her work with an honesty and purity. She have one man who always give her information about criminal and crime place. But when criminal knows about that man he kills him. She took revenge of his death but when she feels that she completed her work and clear crime in city, she gets transfer in another city near port. Roshni knows the reason of her transfer after sometime. She has trapped in big political drama where she hunted by one politician. Roshni takes stand against them and give them punishment of their sins by using law of police. elements of drama elements of thriller elements of family Action film with action elements average rated content niche independent content feature length movie film cinema movie entertainment content ગુજરાતી language content language 3 entertainment gujarati regional indian content"
3306,દીકરો મારો વ્હાલ નો વારસદાર,"Dikro Maro Vahal No Varasdar... After Alok returns home from a foreign university, he plays a silly prank on his fragile father. To make amends, he gets actively involved in familial obligations.","Drama, Romance",5.6,2390752,1,Movie,3,ગુજરાતી,"દ કર  મ ર  વ હ લ ન  વ રસદ ર દ કર  મ ર  વ હ લ ન  વ રસદ ર Dikro Maro Vahal No Varasdar... After Alok returns home from a foreign university, he plays a silly prank on his fragile father. To make amends, he gets actively involved in familial obligations. Dikro Maro Vahal No Varasdar... After Alok returns home from a foreign university, he plays a silly prank on his fragile father. To make amends, he gets actively involved in familial obligations. elements of family Drama Romance film with drama, romance elements low rated content moderately popular content feature length movie film cinema movie entertainment content ગુજરાતી language content language 3 entertainment gujarati regional indian content"
4846,ફ્રેન્ડ ઝોન,"Friend Zone... તેઓ એક જ છોકરી સાથે પ્રેમમાં છે એ વાતથી અજાણ, હર્ષ અને મયુર ફ્રેન્ડઝોનના નિષ્ણાત ડૉ પ્રેમની સલાહને અનુસરીને હેલીને અવગણવાનું નક્કી કરે છે.",Comedy,7.2,1753758,1,Movie,3,ગુજરાતી,"ફ ર ન ડ ઝ ન ફ ર ન ડ ઝ ન Friend Zone... ત ઓ એક જ છ કર  સ થ  પ ર મમ   છ  એ વ તથ  અજ ણ, હર ષ અન  મય ર ફ ર ન ડઝ નન  ન ષ ણ ત ડ  પ ર મન  સલ હન  અન સર ન  હ લ ન  અવગણવ ન   નક ક  કર  છ . Friend Zone... ત ઓ એક જ છ કર  સ થ  પ ર મમ   છ  એ વ તથ  અજ ણ, હર ષ અન  મય ર ફ ર ન ડઝ નન  ન ષ ણ ત ડ  પ ર મન  સલ હન  અન સર ન  હ લ ન  અવગણવ ન   નક ક  કર  છ . elements of friendship Comedy film with comedy elements good quality rated content moderately popular content feature length movie film cinema movie entertainment content ગુજરાતી language content language 3 entertainment gujarati regional indian content"
4847,પેલા અઢી અક્ષર,"Pela Adhi Akshar... વિશાલ, પ્રશાંત, સુનીલ અને ઝુબિન એ ચાર મિત્રો છે જેમના વલણ અને સ્વભાવ તદ્દન અલગ છે. ઘણા અનુભવો દ્વારા, તેઓ જીવન, પ્રેમ અને ભવિષ્યને શોધવાનો પ્રયાસ કરે છે.","Drama, Romance",8.5,25413,1,Movie,3,ગુજરાતી,"પ લ  અઢ  અક ષર પ લ  અઢ  અક ષર Pela Adhi Akshar... વ શ લ, પ રશ  ત, સ ન લ અન  ઝ બ ન એ ચ ર મ ત ર  છ  જ મન  વલણ અન  સ વભ વ તદ દન અલગ છ . ઘણ  અન ભવ  દ વ ર , ત ઓ જ વન, પ ર મ અન  ભવ ષ યન  શ ધવ ન  પ રય સ કર  છ . Pela Adhi Akshar... વ શ લ, પ રશ  ત, સ ન લ અન  ઝ બ ન એ ચ ર મ ત ર  છ  જ મન  વલણ અન  સ વભ વ તદ દન અલગ છ . ઘણ  અન ભવ  દ વ ર , ત ઓ જ વન, પ ર મ અન  ભવ ષ યન  શ ધવ ન  પ રય સ કર  છ . Drama Romance film with drama, romance elements exceptional highly acclaimed masterpiece niche independent content feature length movie film cinema movie entertainment content ગુજરાતી language content language 3 entertainment gujarati regional indian content"
