id,title,description,genres,imdb_rating,views,ismovie,media_type_name,lang_id,language_name,enhanced_text
3736,The Pilgrim's Progress,"Christian, a devout pilgrim, sets out on a journey from the City of Destruction to the Celestial City while overcoming every distraction and obstacle on his way.","Drama, Adventure",6.3,75355,1,Movie,49,عربي,"The Pilgrim s Progress The Pilgrim s Progress Christian, a devout pilgrim, sets out on a journey from the City of Destruction to the Celestial City while overcoming every distraction and obstacle on his way. Christian, a devout pilgrim, sets out on a journey from the City of Destruction to the Celestial City while overcoming every distraction and obstacle on his way. elements of action elements of adventure Drama Adventure film with drama, adventure elements average rated content niche independent content feature length movie film cinema movie entertainment content عربي language content language 49 entertainment"
3737,Theeb,"Theeb, a young boy, embarks on a journey through the Wadi Rum desert to help a British officer reach his destination. He is forced to muster up courage and tackle difficulties to survive the passage.","Adventure, Western",7.2,113989,1,Movie,49,عربي,"Theeb Theeb Theeb, a young boy, embarks on a journey through the Wadi Rum desert to help a British officer reach his destination. He is forced to muster up courage and tackle difficulties to survive the passage. Theeb, a young boy, embarks on a journey through the Wadi Rum desert to help a British officer reach his destination. He is forced to muster up courage and tackle difficulties to survive the passage. elements of adventure elements of coming_of_age Adventure Western film with adventure, western elements good quality rated content niche independent content feature length movie film cinema movie entertainment content عربي language content language 49 entertainment"
3742,The Message,"After being chosen to spread the word of Islam, Prophet Muhammad (PBUH) is met with both acceptance and rejection from the people around him and goes through challenges to reach people beyond seas.","War, Adventure",8.1,5056614,1,Movie,49,عربي,"The Message The Message After being chosen to spread the word of Islam, Prophet Muhammad  PBUH  is met with both acceptance and rejection from the people around him and goes through challenges to reach people beyond seas. After being chosen to spread the word of Islam, Prophet Muhammad  PBUH  is met with both acceptance and rejection from the people around him and goes through challenges to reach people beyond seas. War Adventure film with war, adventure elements excellent highly rated content moderately popular content feature length movie film cinema movie entertainment content عربي language content language 49 entertainment"
3743,Muhammad The Messenger of God,"A divine intervention prevents the destruction of the Kaaba at the hands of King Abraha. A month after this incident, Prophet Muhammad (PBUH) is born.",Drama,7.3,7210616,1,Movie,49,عربي,"Muhammad The Messenger of God Muhammad The Messenger of God A divine intervention prevents the destruction of the Kaaba at the hands of King Abraha. A month after this incident, Prophet Muhammad  PBUH  is born. A divine intervention prevents the destruction of the Kaaba at the hands of King Abraha. A month after this incident, Prophet Muhammad  PBUH  is born. Drama film with drama elements good quality rated content moderately popular content feature length movie film cinema movie entertainment content عربي language content language 49 entertainment"
3745,3000 Nights,A Palestinian woman serves as a tenacious guide to her newborn son after she gives birth to him in the unforgiving environment of an Israeli prison.,"Drama, Documentary",7.0,552,1,Movie,49,عربي,"3000 Nights 3000 Nights A Palestinian woman serves as a tenacious guide to her newborn son after she gives birth to him in the unforgiving environment of an Israeli prison. A Palestinian woman serves as a tenacious guide to her newborn son after she gives birth to him in the unforgiving environment of an Israeli prison. elements of family Drama Documentary film with drama, documentary elements good quality rated content niche independent content feature length movie film cinema movie entertainment content عربي language content language 49 entertainment"
3746,Asmaa,"Asmaa is a simple girl whose life turns upside down when she gets diagnosed with HIV. Later, she decides not to surrender, and she fights the disease and gives hope to other sick individuals",Drama,8.1,28150,1,Movie,49,عربي,"Asmaa Asmaa Asmaa is a simple girl whose life turns upside down when she gets diagnosed with HIV. Later, she decides not to surrender, and she fights the disease and gives hope to other sick individuals Asmaa is a simple girl whose life turns upside down when she gets diagnosed with HIV. Later, she decides not to surrender, and she fights the disease and gives hope to other sick individuals elements of action elements of drama Drama film with drama elements excellent highly rated content niche independent content feature length movie film cinema movie entertainment content عربي language content language 49 entertainment"
3747,Hubun Wahid Rayie (Oru Adaar Love),This is the Arabic Dubbed version of Malayalam full Movie Oru Adaar Love with English Subtitles,"Comedy, Romance",4.6,137050,1,Movie,49,عربي,"Hubun Wahid Rayie  Oru Adaar Love  Hubun Wahid Rayie  Oru Adaar Love  This is the Arabic Dubbed version of Malayalam full Movie Oru Adaar Love with English Subtitles This is the Arabic Dubbed version of Malayalam full Movie Oru Adaar Love with English Subtitles elements of romance Comedy Romance film with comedy, romance elements low rated content niche independent content feature length movie film cinema movie entertainment content عربي language content language 49 entertainment romantic emotional story"
3748,Halal Love,"Several couples in Beirut face issues trying to adhere to their religious sentiments as their desires for lust builds, putting them in a dilemma.","Comedy, Romance",6.4,3492,1,Movie,49,عربي,"Halal Love Halal Love Several couples in Beirut face issues trying to adhere to their religious sentiments as their desires for lust builds, putting them in a dilemma. Several couples in Beirut face issues trying to adhere to their religious sentiments as their desires for lust builds, putting them in a dilemma. elements of romance Comedy Romance film with comedy, romance elements average rated content niche independent content feature length movie film cinema movie entertainment content عربي language content language 49 entertainment romantic emotional story"
3750,Last Men in Aleppo,"During the Syrian civil war, members of the volunteer group White Helmets work to rescue survivors and offer aid to the wounded after military strikes.","War, Documentary",7.4,38435,1,Movie,49,عربي,"Last Men in Aleppo Last Men in Aleppo During the Syrian civil war, members of the volunteer group White Helmets work to rescue survivors and offer aid to the wounded after military strikes. During the Syrian civil war, members of the volunteer group White Helmets work to rescue survivors and offer aid to the wounded after military strikes. elements of action War Documentary film with war, documentary elements good quality rated content niche independent content feature length movie film cinema movie entertainment content عربي language content language 49 entertainment"
3751,Cairo 678,Three women with different personalities are victims of sexual harassment and seek justice in Egypt. Tensions arise when they try to overcome their issues and face the society.,"Drama, Thriller",7.4,359811,1,Movie,49,عربي,"Cairo 678 Cairo 678 Three women with different personalities are victims of sexual harassment and seek justice in Egypt. Tensions arise when they try to overcome their issues and face the society. Three women with different personalities are victims of sexual harassment and seek justice in Egypt. Tensions arise when they try to overcome their issues and face the society. elements of family Drama Thriller film with drama, thriller elements good quality rated content niche independent content feature length movie film cinema movie entertainment content عربي language content language 49 entertainment"
