id,title,description,genres,imdb_rating,views,ismovie,media_type_name,lang_id,language_name,enhanced_text
4330,Une Femme fidèle,""" Un noble du XIXe siècle (Jon Finch) tente de séduire une femme mariée (Sylvia Kristel).""","Drama, Romance",5.2,44491,1,Movie,10,Français,"Une Femme fidèle Une Femme fidèle   Un noble du XIXe siècle  Jon Finch  tente de séduire une femme mariée  Sylvia Kristel .    Un noble du XIXe siècle  Jon Finch  tente de séduire une femme mariée  Sylvia Kristel .  Drama Romance film with drama, romance elements low rated content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4331,Les Dalton,"Les frères bandits Dalton sont condamnés à la prison et font tout ce qu'ils peuvent pour s'échapper afin de mettre la main sur un sombrero magique, laissant derrière eux une traînée chaotique. Peuvent-ils s'en sortir ?",Comedy,3.2,160133,1,Movie,10,Français,"Les Dalton Les Dalton Les frères bandits Dalton sont condamnés à la prison et font tout ce qu ils peuvent pour s échapper afin de mettre la main sur un sombrero magique, laissant derrière eux une traînée chaotique. Peuvent-ils s en sortir ? Les frères bandits Dalton sont condamnés à la prison et font tout ce qu ils peuvent pour s échapper afin de mettre la main sur un sombrero magique, laissant derrière eux une traînée chaotique. Peuvent-ils s en sortir ? elements of family Comedy film with comedy elements low rated content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4367,16 VOEUX,"Une adolescente fait 16 vœux avant son 16e anniversaire et est étonnée de les voir se réaliser. Cependant, son bonheur s'avère de courte durée car tous ses souhaits commencent à se retourner contre elle.",Drama,5.4,19545385,1,Movie,10,Français,"16 VOEUX 16 VOEUX Une adolescente fait 16 vœux avant son 16e anniversaire et est étonnée de les voir se réaliser. Cependant, son bonheur s avère de courte durée car tous ses souhaits commencent à se retourner contre elle. Une adolescente fait 16 vœux avant son 16e anniversaire et est étonnée de les voir se réaliser. Cependant, son bonheur s avère de courte durée car tous ses souhaits commencent à se retourner contre elle. elements of family elements of coming_of_age Drama film with drama elements low rated content popular well known content feature length movie film cinema movie entertainment content Français language content language 10 entertainment regional blockbuster crossover potential"
4381,Les Fees Du Logis,"Marie-Lou et Françoise, deux femmes de ménage, en apprennent beaucoup sur les affaires personnelles de leurs employeurs en voyant et en entendant les choses faites et parlées dans la confiance de l'intimité.","Comedy, Drama",5.8,469232,1,Movie,10,Français,"Les Fees Du Logis Les Fees Du Logis Marie-Lou et Françoise, deux femmes de ménage, en apprennent beaucoup sur les affaires personnelles de leurs employeurs en voyant et en entendant les choses faites et parlées dans la confiance de l intimité. Marie-Lou et Françoise, deux femmes de ménage, en apprennent beaucoup sur les affaires personnelles de leurs employeurs en voyant et en entendant les choses faites et parlées dans la confiance de l intimité. elements of family Comedy Drama film with comedy, drama elements low rated content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4391,Adieu Les Cons,"Une coiffeuse découvre qu'elle est en phase terminale. Elle décide de retrouver et de retrouver son enfant, qu'elle a dû abandonner à contrecœur il y a longtemps.","Comedy, Drama",6.7,6880,1,Movie,10,Français,"Adieu Les Cons Adieu Les Cons Une coiffeuse découvre qu elle est en phase terminale. Elle décide de retrouver et de retrouver son enfant, qu elle a dû abandonner à contrecœur il y a longtemps. Une coiffeuse découvre qu elle est en phase terminale. Elle décide de retrouver et de retrouver son enfant, qu elle a dû abandonner à contrecœur il y a longtemps. elements of family Comedy Drama film with comedy, drama elements decent watchable content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4431,LE GAMIN AU VELO,Cyril est un jeune garçon abandonné par son père et hébergé dans une institution d'accueil. Il veut retrouver son père et son vélo bien-aimé. Il récupère son vélo avec l'aide d'un coiffeur.,"Comedy, Drama",7.4,3786,1,Movie,10,Français,"LE GAMIN AU VELO LE GAMIN AU VELO Cyril est un jeune garçon abandonné par son père et hébergé dans une institution d accueil. Il veut retrouver son père et son vélo bien-aimé. Il récupère son vélo avec l aide d un coiffeur. Cyril est un jeune garçon abandonné par son père et hébergé dans une institution d accueil. Il veut retrouver son père et son vélo bien-aimé. Il récupère son vélo avec l aide d un coiffeur. elements of family Comedy Drama film with comedy, drama elements good quality rated content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4433,La corrispondenza,"Amy assiste à une conférence d'Ed, son professeur, mais se rend compte qu'il est décédé quelques jours plus tôt. Selon les instructions, elle visite sa maison d'été en Italie pour comprendre les messages qu'il lui a laissés.","Thriller, Romance",6.1,1547295,1,Movie,10,Français,"La corrispondenza La corrispondenza Amy assiste à une conférence d Ed, son professeur, mais se rend compte qu il est décédé quelques jours plus tôt. Selon les instructions, elle visite sa maison d été en Italie pour comprendre les messages qu il lui a laissés. Amy assiste à une conférence d Ed, son professeur, mais se rend compte qu il est décédé quelques jours plus tôt. Selon les instructions, elle visite sa maison d été en Italie pour comprendre les messages qu il lui a laissés. elements of family Thriller Romance film with thriller, romance elements average rated content moderately popular content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4435,Un havre de paix,"Katie Feldman déménage sur la côte de Caroline du Nord pour commencer une nouvelle vie. Là, elle rencontre le veuf Alex et tombe amoureuse de lui. Cependant, le bonheur s'efface lorsque son sombre passé hante sa vie.","Thriller, Romance",6.6,4303091,1,Movie,10,Français,"Un havre de paix Un havre de paix Katie Feldman déménage sur la côte de Caroline du Nord pour commencer une nouvelle vie. Là, elle rencontre le veuf Alex et tombe amoureuse de lui. Cependant, le bonheur s efface lorsque son sombre passé hante sa vie. Katie Feldman déménage sur la côte de Caroline du Nord pour commencer une nouvelle vie. Là, elle rencontre le veuf Alex et tombe amoureuse de lui. Cependant, le bonheur s efface lorsque son sombre passé hante sa vie. elements of family Thriller Romance film with thriller, romance elements decent watchable content moderately popular content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4620,La Fête Des Mère,"En couple ou séparées, amoureuses, courageuses, maladroites, touchantes…À l’approche du jour de la Fête des Mères, découvrez les destins croisés de plusieurs filles, femmes, mères (et pères !) de famille.   Un jour où vous apprendrez que tout peut changer.",Drama,5.3,317828,1,Movie,10,Français,"La Fête Des Mère La Fête Des Mère En couple ou séparées, amoureuses, courageuses, maladroites, touchantes À l approche du jour de la Fête des Mères, découvrez les destins croisés de plusieurs filles, femmes, mères  et pères !  de famille. Un jour où vous apprendrez que tout peut changer. En couple ou séparées, amoureuses, courageuses, maladroites, touchantes À l approche du jour de la Fête des Mères, découvrez les destins croisés de plusieurs filles, femmes, mères  et pères !  de famille. Un jour où vous apprendrez que tout peut changer. elements of romance Drama film with drama elements low rated content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4621,Mon meilleur ami,"Lorsque François, un antiquaire sans désir de relations personnelles, est mis au défi par son collègue de prouver qu'il a un ami, il engage un chauffeur de taxi pour lui apprendre à en fabriquer et à en conserver un.","Comedy, Drama",6.6,21786,1,Movie,10,Français,"Mon meilleur ami Mon meilleur ami Lorsque François, un antiquaire sans désir de relations personnelles, est mis au défi par son collègue de prouver qu il a un ami, il engage un chauffeur de taxi pour lui apprendre à en fabriquer et à en conserver un. Lorsque François, un antiquaire sans désir de relations personnelles, est mis au défi par son collègue de prouver qu il a un ami, il engage un chauffeur de taxi pour lui apprendre à en fabriquer et à en conserver un. elements of family Comedy Drama film with comedy, drama elements decent watchable content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4623,Standing Ovation,"Motivés par un concours de vidéoclips d'un million de dollars, cinq camarades de classe ingénieux forment """"The 5 Ovations"""" avec des rêves de victoire. Leur chemin vers le succès est mis au défi par """"The Wiggies"""", un groupe frère riche et impitoyable déterminé à gagner à tout prix. """".""","Drama, Musical",3.0,6524532,1,Movie,10,Français,"Standing Ovation Standing Ovation Motivés par un concours de vidéoclips d un million de dollars, cinq camarades de classe ingénieux forment   The 5 Ovations   avec des rêves de victoire. Leur chemin vers le succès est mis au défi par   The Wiggies  , un groupe frère riche et impitoyable déterminé à gagner à tout prix.   .  Motivés par un concours de vidéoclips d un million de dollars, cinq camarades de classe ingénieux forment   The 5 Ovations   avec des rêves de victoire. Leur chemin vers le succès est mis au défi par   The Wiggies  , un groupe frère riche et impitoyable déterminé à gagner à tout prix.   .  Drama Musical film with drama, musical elements low rated content moderately popular content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4625,The Beautiful Days of Aranjuez,"Par une belle journée d’été, un homme et une femme réfléchissent à l’amour, à la liberté et à la beauté.","Drama, Documentary",4.5,5847,1,Movie,10,Français,"The Beautiful Days of Aranjuez The Beautiful Days of Aranjuez Par une belle journée d été, un homme et une femme réfléchissent à l amour, à la liberté et à la beauté. Par une belle journée d été, un homme et une femme réfléchissent à l amour, à la liberté et à la beauté. Drama Documentary film with drama, documentary elements low rated content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4630,Au Nom De Ma Fille,"André Bamberski, un citoyen français, fait pression sur le gouvernement allemand pour qu'il retrouve et punisse l'homme qui a assassiné sa fille, mais l'affaire est rapidement close. Il élabore alors un plan pour mener à bien sa quête.","Drama, Thriller",7.1,2000,1,Movie,10,Français,"Au Nom De Ma Fille Au Nom De Ma Fille André Bamberski, un citoyen français, fait pression sur le gouvernement allemand pour qu il retrouve et punisse l homme qui a assassiné sa fille, mais l affaire est rapidement close. Il élabore alors un plan pour mener à bien sa quête. André Bamberski, un citoyen français, fait pression sur le gouvernement allemand pour qu il retrouve et punisse l homme qui a assassiné sa fille, mais l affaire est rapidement close. Il élabore alors un plan pour mener à bien sa quête. Drama Thriller film with drama, thriller elements good quality rated content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4631,A La Merci De Mon Patron,"Lorsque Jamie est engagée par le célèbre magnat des affaires Warren pour être la nounou de ses enfants, elle est ravie de travailler pour son idole. Mais après qu'il lui ait fait des avances sexuelles non désirées, elle découvre qu'il a un côté sombre qu'il est prêt à tuer pour garder secret.","Drama, Thriller",4.5,254038,1,Movie,10,Français,"A La Merci De Mon Patron A La Merci De Mon Patron Lorsque Jamie est engagée par le célèbre magnat des affaires Warren pour être la nounou de ses enfants, elle est ravie de travailler pour son idole. Mais après qu il lui ait fait des avances sexuelles non désirées, elle découvre qu il a un côté sombre qu il est prêt à tuer pour garder secret. Lorsque Jamie est engagée par le célèbre magnat des affaires Warren pour être la nounou de ses enfants, elle est ravie de travailler pour son idole. Mais après qu il lui ait fait des avances sexuelles non désirées, elle découvre qu il a un côté sombre qu il est prêt à tuer pour garder secret. elements of action elements of family Drama Thriller film with drama, thriller elements low rated content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4632,Carlito Alla Conquista Di Un Sogno,"Carlitos, un jeune espagnol orphelin, rêve de trouver une famille d’accueil, et également de jouer au football dans l'équipe nationale junior. Le directeur de l'orphelinat, qui ne l'entend pas de cette oreille, préfèrerait lui trouver une famille dans laquelle il ne pourra pas jouer au foot. Pour réaliser son rêve, Carlitos doit s'enfuir.","Comedy, Drama, Sport",5.6,295260,1,Movie,10,Français,"Carlito Alla Conquista Di Un Sogno Carlito Alla Conquista Di Un Sogno Carlitos, un jeune espagnol orphelin, rêve de trouver une famille d accueil, et également de jouer au football dans l équipe nationale junior. Le directeur de l orphelinat, qui ne l entend pas de cette oreille, préfèrerait lui trouver une famille dans laquelle il ne pourra pas jouer au foot. Pour réaliser son rêve, Carlitos doit s enfuir. Carlitos, un jeune espagnol orphelin, rêve de trouver une famille d accueil, et également de jouer au football dans l équipe nationale junior. Le directeur de l orphelinat, qui ne l entend pas de cette oreille, préfèrerait lui trouver une famille dans laquelle il ne pourra pas jouer au foot. Pour réaliser son rêve, Carlitos doit s enfuir. elements of family Comedy Drama Sport film with comedy, drama, sport elements low rated content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4633,La Saison des Requins,Trois kayakistes luttent pour leur vie lorsqu'un grand requin blanc les piège sur une petite île en train de sombrer.,"Action, Horror",2.7,1211188,1,Movie,10,Français,"La Saison des Requins La Saison des Requins Trois kayakistes luttent pour leur vie lorsqu un grand requin blanc les piège sur une petite île en train de sombrer. Trois kayakistes luttent pour leur vie lorsqu un grand requin blanc les piège sur une petite île en train de sombrer. Action Horror film with action, horror elements low rated content moderately popular content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4636,Hors du monde,"Un homme timide qui travaille comme chauffeur de taxi parce qu'il ne peut pas se permettre de vivre comme musicien, rencontre une danseuse sourde qui est attirée par lui malgré ses difficultés à communiquer.",Thriller,5.0,78362,1,Movie,10,Français,"Hors du monde Hors du monde Un homme timide qui travaille comme chauffeur de taxi parce qu il ne peut pas se permettre de vivre comme musicien, rencontre une danseuse sourde qui est attirée par lui malgré ses difficultés à communiquer. Un homme timide qui travaille comme chauffeur de taxi parce qu il ne peut pas se permettre de vivre comme musicien, rencontre une danseuse sourde qui est attirée par lui malgré ses difficultés à communiquer. Thriller film with thriller elements low rated content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4637,Le Crocodile Du Botswanga,"Leslie Konda, un footballeur montant, subit la pression de Bobo Babimbi, le président du Botswanga qui est également un grand amateur de football, pour qu'il rejoigne l'équipe nationale lors de sa première visite au Botswanga.","Comedy, Drama",5.2,809304,1,Movie,10,Français,"Le Crocodile Du Botswanga Le Crocodile Du Botswanga Leslie Konda, un footballeur montant, subit la pression de Bobo Babimbi, le président du Botswanga qui est également un grand amateur de football, pour qu il rejoigne l équipe nationale lors de sa première visite au Botswanga. Leslie Konda, un footballeur montant, subit la pression de Bobo Babimbi, le président du Botswanga qui est également un grand amateur de football, pour qu il rejoigne l équipe nationale lors de sa première visite au Botswanga. Comedy Drama film with comedy, drama elements low rated content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4638,Alibi.com,"Greg est le propriétaire d'Alibi.com, une entreprise qui crée des alibis pour les personnes trompeuses. Les choses se compliquent lorsque Greg tombe amoureux de Flo et se rend compte que son père est son client.","Comedy, Drama",6.5,274428,1,Movie,10,Français,"Alibi.com Alibi.com Greg est le propriétaire d Alibi.com, une entreprise qui crée des alibis pour les personnes trompeuses. Les choses se compliquent lorsque Greg tombe amoureux de Flo et se rend compte que son père est son client. Greg est le propriétaire d Alibi.com, une entreprise qui crée des alibis pour les personnes trompeuses. Les choses se compliquent lorsque Greg tombe amoureux de Flo et se rend compte que son père est son client. elements of family Comedy Drama film with comedy, drama elements decent watchable content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4639,Fiston,"Alex est amoureux de Sandra depuis son enfance et décide finalement de faire quelque chose. Il engage Antoine, un écrivain qui a une histoire avec la mère de Sandra, pour l'aider dans son projet.","Comedy, Drama",5.3,7990,1,Movie,10,Français,"Fiston Fiston Alex est amoureux de Sandra depuis son enfance et décide finalement de faire quelque chose. Il engage Antoine, un écrivain qui a une histoire avec la mère de Sandra, pour l aider dans son projet. Alex est amoureux de Sandra depuis son enfance et décide finalement de faire quelque chose. Il engage Antoine, un écrivain qui a une histoire avec la mère de Sandra, pour l aider dans son projet. elements of family Comedy Drama film with comedy, drama elements low rated content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4640,les barons,"Les Barons est un film de comédie belge de 2009 réalisé par Nabil Ben Yadir. Il a été écrit par Yadir, Laurent Brandenbourger et Sébastien Fernandez. Il a été créé le 2 septembre 2009 au Festival International du Film Francophone de Namur",Comedy,6.6,59053,1,Movie,10,Français,"les barons les barons Les Barons est un film de comédie belge de 2009 réalisé par Nabil Ben Yadir. Il a été écrit par Yadir, Laurent Brandenbourger et Sébastien Fernandez. Il a été créé le 2 septembre 2009 au Festival International du Film Francophone de Namur Les Barons est un film de comédie belge de 2009 réalisé par Nabil Ben Yadir. Il a été écrit par Yadir, Laurent Brandenbourger et Sébastien Fernandez. Il a été créé le 2 septembre 2009 au Festival International du Film Francophone de Namur Comedy film with comedy elements decent watchable content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4682,The Innocents,"Mathilde Beaulieu, qui travaille pour la Croix-Rouge française, découvre plusieurs religieuses à différents stades de grossesse lors de sa visite en Pologne pour aider les survivants de la guerre.","War, Thriller",7.3,179879,1,Movie,10,Français,"The Innocents The Innocents Mathilde Beaulieu, qui travaille pour la Croix-Rouge française, découvre plusieurs religieuses à différents stades de grossesse lors de sa visite en Pologne pour aider les survivants de la guerre. Mathilde Beaulieu, qui travaille pour la Croix-Rouge française, découvre plusieurs religieuses à différents stades de grossesse lors de sa visite en Pologne pour aider les survivants de la guerre. War Thriller film with war, thriller elements good quality rated content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4683,L'hermine,Un juge redouté est extrêmement strict dans tous les aspects de sa vie. Jusqu'à ce qu'il rencontre une belle jurée.,"Comedy, Crime",6.6,28997,1,Movie,10,Français,"L hermine L hermine Un juge redouté est extrêmement strict dans tous les aspects de sa vie. Jusqu à ce qu il rencontre une belle jurée. Un juge redouté est extrêmement strict dans tous les aspects de sa vie. Jusqu à ce qu il rencontre une belle jurée. Comedy Crime film with comedy, crime elements decent watchable content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4684,Les Deux Amis,"Clément, un acteur introverti, demande l'aide de son ami Abel pour courtiser Mona. Cependant, lorsque Mona est séduite par Abel, l'amitié de Clément avec lui est mise à l'épreuve.","Comedy, Romance",5.9,6217,1,Movie,10,Français,"Les Deux Amis Les Deux Amis Clément, un acteur introverti, demande l aide de son ami Abel pour courtiser Mona. Cependant, lorsque Mona est séduite par Abel, l amitié de Clément avec lui est mise à l épreuve. Clément, un acteur introverti, demande l aide de son ami Abel pour courtiser Mona. Cependant, lorsque Mona est séduite par Abel, l amitié de Clément avec lui est mise à l épreuve. elements of family Comedy Romance film with comedy, romance elements low rated content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4685,La Belle Personne,"L'histoire de Junie, une jeune fille de 16 ans, qui se refuse le bonheur, le considérant comme irréel.","Comedy, Romance",6.6,1690,1,Movie,10,Français,"La Belle Personne La Belle Personne L histoire de Junie, une jeune fille de 16 ans, qui se refuse le bonheur, le considérant comme irréel. L histoire de Junie, une jeune fille de 16 ans, qui se refuse le bonheur, le considérant comme irréel. Comedy Romance film with comedy, romance elements decent watchable content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4733,Juste Ciel,Cinq religieuses ont pour objectif de remporter le prix en argent d'une grande course cycliste visant à récolter des fonds pour rénover un hospice délabré. Le seul problème est qu’aucun d’entre eux ne sait faire du vélo.,Comedy,4.8,386178,1,Movie,10,Français,Juste Ciel Juste Ciel Cinq religieuses ont pour objectif de remporter le prix en argent d une grande course cycliste visant à récolter des fonds pour rénover un hospice délabré. Le seul problème est qu aucun d entre eux ne sait faire du vélo. Cinq religieuses ont pour objectif de remporter le prix en argent d une grande course cycliste visant à récolter des fonds pour rénover un hospice délabré. Le seul problème est qu aucun d entre eux ne sait faire du vélo. Comedy film with comedy elements low rated content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment
4734,Je vais épouser un Prince,"Lorsque Sara, institutrice, apprend que son petit ami, Danny, est le prince d'un petit village, St Ives, elle peine à relever les défis d'une vie royale tout en essayant d'impressionner ses parents.","Comedy, Romance",5.9,496840,1,Movie,10,Français,"Je vais épouser un Prince Je vais épouser un Prince Lorsque Sara, institutrice, apprend que son petit ami, Danny, est le prince d un petit village, St Ives, elle peine à relever les défis d une vie royale tout en essayant d impressionner ses parents. Lorsque Sara, institutrice, apprend que son petit ami, Danny, est le prince d un petit village, St Ives, elle peine à relever les défis d une vie royale tout en essayant d impressionner ses parents. family friendly content Comedy Romance film with comedy, romance elements low rated content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
4735,Les Ombres Du Passé,"Les rêves obsédants d'une mère la conduisent vers un autre endroit, un autre temps et un passé mystérieux - le sien. Elle voyage en Irlande où elle revit une vie antérieure et rencontre ses enfants, qui ont maintenant 70 ans alors qu'elle est dans la quarantaine; une touchante histoire de retour sur son passé.",Drama,6.9,822935,1,Movie,10,Français,"Les Ombres Du Passé Les Ombres Du Passé Les rêves obsédants d une mère la conduisent vers un autre endroit, un autre temps et un passé mystérieux - le sien. Elle voyage en Irlande où elle revit une vie antérieure et rencontre ses enfants, qui ont maintenant 70 ans alors qu elle est dans la quarantaine  une touchante histoire de retour sur son passé. Les rêves obsédants d une mère la conduisent vers un autre endroit, un autre temps et un passé mystérieux - le sien. Elle voyage en Irlande où elle revit une vie antérieure et rencontre ses enfants, qui ont maintenant 70 ans alors qu elle est dans la quarantaine  une touchante histoire de retour sur son passé. elements of family Drama film with drama elements decent watchable content niche independent content feature length movie film cinema movie entertainment content Français language content language 10 entertainment"
